,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
3913,Travel_Rarely,Research & Development,3,Medical,Male,4,Sales Executive,Single,2,3,3.0,2.0,3.0,0,Others,Resignation
3914,Travel_Rarely,Sales,4,Life Sciences,Male,1,Laboratory Technician,Married,3,4,4.0,3.0,3.0,1,Others,Resignation
3915,Travel_Rarely,Sales,4,Marketing,Male,1,Laboratory Technician,Married,3,3,2.0,4.0,2.0,1,Others,Resignation
3916,Non-Travel,Research & Development,2,Life Sciences,Female,2,Sales Executive,Married,3,3,3.0,2.0,1.0,1,Others,Resignation
3917,Travel_Rarely,Research & Development,4,Technical Degree,Female,3,Sales Executive,Divorced,3,4,3.0,4.0,2.0,0,Others,Resignation
3918,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,Divorced,3,4,2.0,1.0,3.0,0,Others,Resignation
3919,Travel_Rarely,Research & Development,3,Medical,Female,2,Research Director,Single,3,3,1.0,2.0,3.0,2,Salary,Resignation
3920,Travel_Rarely,Sales,4,Life Sciences,Male,3,Manufacturing Director,Single,3,3,3.0,2.0,1.0,2,Others,Resignation
3921,Travel_Frequently,Sales,3,Marketing,Male,2,Sales Executive,Single,3,3,4.0,4.0,2.0,1,Others,Resignation
3922,Non-Travel,Research & Development,3,Life Sciences,Female,2,Manufacturing Director,Married,2,3,4.0,4.0,3.0,0,Others,Resignation
3923,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Scientist,Married,2,3,4.0,3.0,1.0,2,Others,Resignation
3924,Travel_Rarely,Sales,3,Life Sciences,Male,3,Manufacturing Director,Single,2,3,2.0,2.0,2.0,1,Others,Resignation
3925,Travel_Rarely,Research & Development,4,Medical,Male,1,Sales Representative,Married,3,3,3.0,3.0,4.0,0,Others,Resignation
3926,Travel_Frequently,Sales,3,Life Sciences,Male,1,Research Director,Single,3,3,4.0,1.0,3.0,1,Others,Resignation
3927,Travel_Frequently,Sales,4,Marketing,Male,1,Sales Executive,Married,3,3,1.0,4.0,3.0,1,Others,Resignation
3928,Travel_Frequently,Research & Development,3,Life Sciences,Female,1,Human Resources,Divorced,3,3,3.0,4.0,2.0,0,Others,Resignation
3929,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Laboratory Technician,Married,4,3,1.0,3.0,3.0,2,Others,Resignation
3930,Travel_Rarely,Sales,3,Life Sciences,Male,1,Manager,Single,2,3,3.0,4.0,2.0,1,Others,Resignation
3931,Travel_Rarely,Sales,3,Marketing,Male,5,Research Scientist,Single,3,3,2.0,2.0,3.0,0,Salary,Resignation
3932,Travel_Frequently,Research & Development,4,Life Sciences,Female,1,Sales Executive,Single,3,4,4.0,3.0,4.0,1,Others,Resignation
3933,Travel_Rarely,Sales,3,Life Sciences,Male,3,Sales Executive,Divorced,3,3,3.0,1.0,3.0,0,Others,Resignation
3934,Travel_Rarely,Research & Development,2,Medical,Female,2,Healthcare Representative,Married,2,3,4.0,4.0,3.0,0,Others,Resignation
3935,Non-Travel,Research & Development,4,Medical,Male,1,Sales Representative,Single,3,3,4.0,2.0,2.0,1,Others,Resignation
3936,Travel_Rarely,Sales,4,Marketing,Male,1,Sales Executive,Single,3,3,4.0,4.0,4.0,1,Others,Resignation
3937,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Single,1,3,1.0,1.0,2.0,0,Others,Resignation
3938,Travel_Frequently,Research & Development,3,Medical,Male,1,Healthcare Representative,Married,3,3,3.0,2.0,2.0,1,Others,Resignation
3939,Travel_Rarely,Human Resources,4,Human Resources,Male,2,Laboratory Technician,Married,3,3,1.0,3.0,3.0,2,Salary,Resignation
3940,Travel_Rarely,Research & Development,4,Other,Female,2,Sales Representative,Divorced,3,3,4.0,1.0,3.0,1,Others,Resignation
3941,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Representative,Married,3,3,3.0,3.0,3.0,1,Others,Resignation
3942,Non-Travel,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,Single,3,3,2.0,2.0,3.0,1,Others,Resignation
3943,Travel_Rarely,Research & Development,2,Technical Degree,Female,1,Manufacturing Director,Married,2,3,2.0,4.0,3.0,0,Others,Resignation
3944,Travel_Frequently,Research & Development,4,Other,Male,3,Sales Executive,Married,3,3,3.0,3.0,3.0,1,Stress,Resignation
3945,Travel_Rarely,Human Resources,3,Other,Female,1,Healthcare Representative,Divorced,3,3,2.0,2.0,2.0,1,Others,Resignation
3946,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Sales Executive,Married,3,4,3.0,1.0,3.0,1,Others,Resignation
3947,Non-Travel,Research & Development,3,Other,Male,1,Research Scientist,Divorced,3,3,4.0,2.0,2.0,0,Others,Resignation
3948,Travel_Rarely,Research & Development,3,Medical,Male,1,Sales Representative,Divorced,3,3,3.0,1.0,3.0,0,Others,Resignation
3949,Non-Travel,Research & Development,4,Medical,Female,1,Research Scientist,Divorced,2,4,4.0,3.0,3.0,0,Others,Resignation
3950,Non-Travel,Research & Development,4,Medical,Male,2,Healthcare Representative,Married,4,3,1.0,3.0,2.0,2,Others,Resignation
3951,Travel_Rarely,Sales,2,Marketing,Female,1,Laboratory Technician,Single,3,3,2.0,4.0,3.0,1,Others,Resignation
3952,Travel_Rarely,Sales,2,Life Sciences,Female,5,Sales Executive,Single,3,3,4.0,4.0,3.0,1,Others,Resignation
3953,Travel_Rarely,Sales,2,Marketing,Male,5,Healthcare Representative,Single,4,3,2.0,2.0,3.0,0,Others,Resignation
3954,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Sales Executive,Married,2,3,4.0,3.0,3.0,1,Others,Resignation
3955,Travel_Rarely,Research & Development,3,Other,Male,4,Research Scientist,Married,3,3,3.0,1.0,3.0,0,Stress,Resignation
3956,Travel_Rarely,Research & Development,5,Life Sciences,Male,5,Sales Executive,Married,2,3,1.0,4.0,3.0,2,Others,Resignation
3957,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Manager,Married,3,3,1.0,3.0,3.0,0,Others,Resignation
3958,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Sales Executive,Married,2,3,2.0,2.0,3.0,3,Others,Resignation
3959,Travel_Rarely,Sales,4,Marketing,Female,1,Sales Representative,Divorced,4,3,3.0,4.0,3.0,0,Others,Resignation
3960,Travel_Rarely,Research & Development,3,Technical Degree,Female,4,Research Scientist,Married,2,3,4.0,1.0,3.0,0,Others,Resignation
3961,Travel_Frequently,Sales,4,Life Sciences,Male,1,Research Scientist,Divorced,4,3,3.0,2.0,2.0,0,Salary,Resignation
3962,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Sales Executive,Divorced,3,3,3.0,2.0,2.0,0,Others,Resignation
3963,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Research Scientist,Single,3,4,3.0,4.0,3.0,1,Salary,Resignation
3964,Travel_Rarely,Research & Development,5,Medical,Male,2,Laboratory Technician,Married,3,3,4.0,1.0,3.0,0,Others,Resignation
3965,Travel_Rarely,Sales,3,Medical,Female,2,Sales Executive,Married,3,3,3.0,4.0,4.0,0,Others,Resignation
3966,Travel_Rarely,Sales,4,Marketing,Female,2,Laboratory Technician,Single,2,3,3.0,3.0,3.0,0,Others,Resignation
3967,Non-Travel,Research & Development,2,Life Sciences,Male,2,Manufacturing Director,Single,3,3,2.0,2.0,3.0,0,Others,Resignation
3968,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Director,Married,3,3,3.0,1.0,2.0,1,Others,Resignation
3969,Travel_Rarely,Research & Development,4,Other,Female,2,Laboratory Technician,Married,3,3,2.0,1.0,2.0,0,Others,Resignation
3970,Non-Travel,Sales,1,Life Sciences,Female,2,Research Director,Divorced,3,3,2.0,4.0,3.0,3,Others,Resignation
3971,Non-Travel,Sales,4,Marketing,Male,3,Sales Executive,Divorced,3,3,1.0,2.0,3.0,0,Others,Resignation
3972,Travel_Frequently,Research & Development,1,Life Sciences,Male,1,Manufacturing Director,Married,4,4,4.0,1.0,2.0,2,Others,Resignation
3973,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Single,3,3,4.0,1.0,1.0,1,Others,Resignation
3974,Travel_Frequently,Research & Development,1,Medical,Male,2,Healthcare Representative,Divorced,2,3,3.0,4.0,3.0,1,Others,Resignation
3975,Non-Travel,Human Resources,5,Medical,Female,3,Sales Executive,Single,3,3,1.0,3.0,2.0,0,Others,Resignation
3976,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Research Scientist,Single,1,3,2.0,2.0,1.0,1,Others,Resignation
3977,Travel_Rarely,Research & Development,1,Technical Degree,Male,3,Laboratory Technician,Divorced,2,3,3.0,3.0,4.0,0,Others,Resignation
3978,Travel_Rarely,Sales,3,Marketing,Female,2,Manager,Single,3,3,1.0,3.0,3.0,0,Others,Resignation
3979,Travel_Rarely,Human Resources,1,Technical Degree,Female,3,Sales Executive,Married,2,3,4.0,2.0,3.0,2,Others,Resignation
3980,Travel_Rarely,Research & Development,3,Medical,Male,1,Sales Executive,Married,3,3,4.0,2.0,4.0,1,Others,Resignation
3981,Travel_Rarely,Sales,2,Medical,Female,3,Sales Executive,Divorced,3,3,3.0,4.0,3.0,0,Others,Resignation
3982,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Married,2,3,2.0,3.0,3.0,0,Others,Resignation
3983,Non-Travel,Research & Development,4,Medical,Male,1,Laboratory Technician,Divorced,3,3,2.0,2.0,2.0,1,Others,Resignation
3984,Travel_Rarely,Research & Development,1,Technical Degree,Female,3,Manufacturing Director,Married,2,3,2.0,3.0,4.0,0,Others,Resignation
3985,Travel_Rarely,Research & Development,5,Medical,Female,2,Research Scientist,Divorced,3,3,3.0,2.0,3.0,1,Others,Resignation
3986,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Manager,Divorced,3,3,2.0,1.0,3.0,1,Others,Resignation
3987,Travel_Rarely,Sales,4,Medical,Male,1,Research Scientist,Married,2,3,4.0,4.0,2.0,0,Others,Resignation
3988,Travel_Frequently,Sales,4,Other,Female,3,Manufacturing Director,Married,3,3,1.0,1.0,3.0,0,Others,Resignation
3989,Travel_Rarely,Sales,2,Life Sciences,Male,3,Manager,Married,3,3,3.0,1.0,3.0,0,Others,Resignation
3990,Travel_Rarely,Research & Development,3,Medical,Female,2,Manufacturing Director,Married,1,3,2.0,4.0,2.0,2,Others,Resignation
3991,Travel_Rarely,Sales,3,Marketing,Female,1,Healthcare Representative,Single,2,3,3.0,4.0,3.0,0,Others,Resignation
3992,Travel_Frequently,Research & Development,4,Technical Degree,Female,1,Sales Representative,Married,3,3,1.0,3.0,3.0,1,Others,Resignation
3993,Non-Travel,Research & Development,3,Life Sciences,Male,3,Sales Representative,Single,3,4,2.0,3.0,1.0,2,Others,Resignation
3994,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Laboratory Technician,Married,3,3,4.0,1.0,3.0,1,Others,Resignation
3995,Travel_Rarely,Research & Development,2,Medical,Male,1,Manager,Divorced,2,3,1.0,1.0,3.0,1,Others,Resignation
3996,Non-Travel,Sales,4,Technical Degree,Male,1,Research Scientist,Married,2,3,3.0,3.0,4.0,0,Others,Resignation
3997,Travel_Rarely,Sales,3,Technical Degree,Female,5,Laboratory Technician,Married,3,3,4.0,2.0,3.0,0,Others,Resignation
3998,Travel_Frequently,Sales,3,Medical,Male,1,Research Director,Married,3,4,1.0,4.0,3.0,0,Others,Resignation
3999,Travel_Frequently,Sales,4,Life Sciences,Male,5,Research Scientist,Single,3,3,4.0,4.0,2.0,0,Others,Resignation
4000,Travel_Frequently,Research & Development,2,Medical,Male,1,Human Resources,Married,3,3,4.0,4.0,4.0,0,Others,Resignation
4001,Travel_Frequently,Sales,4,Life Sciences,Male,4,Sales Executive,Single,3,3,4.0,4.0,4.0,0,Others,Resignation
4002,Non-Travel,Research & Development,3,Medical,Male,1,Manager,Married,3,3,3.0,3.0,2.0,0,Others,Resignation
4003,Travel_Rarely,Sales,2,Life Sciences,Female,5,Manager,Single,2,3,2.0,3.0,3.0,1,Others,Resignation
4004,Travel_Rarely,Human Resources,3,Life Sciences,Female,1,Laboratory Technician,Divorced,3,4,4.0,4.0,2.0,0,Others,Resignation
4005,Non-Travel,Research & Development,3,Life Sciences,Male,1,Sales Executive,Divorced,2,3,3.0,4.0,3.0,1,Others,Resignation
4006,Travel_Rarely,Research & Development,3,Medical,Female,1,Manufacturing Director,Divorced,3,3,4.0,3.0,3.0,1,Others,Resignation
4007,Travel_Rarely,Sales,4,Medical,Female,2,Research Director,Single,3,3,4.0,3.0,3.0,1,Others,Resignation
4008,Travel_Rarely,Research & Development,1,Medical,Male,2,Laboratory Technician,Single,3,3,3.0,2.0,2.0,0,Others,Resignation
4009,Travel_Rarely,Research & Development,1,Life Sciences,Male,2,Laboratory Technician,Divorced,3,3,1.0,1.0,3.0,0,Others,Resignation
4010,Travel_Rarely,Sales,3,Life Sciences,Female,5,Research Scientist,Married,4,3,2.0,3.0,3.0,2,Others,Resignation
4011,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Married,3,4,4.0,2.0,3.0,1,Others,Resignation
4012,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Married,2,3,1.0,3.0,3.0,2,Others,Resignation
4013,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Manager,Married,2,3,4.0,2.0,3.0,0,Others,Resignation
4014,Travel_Frequently,Research & Development,2,Life Sciences,Female,1,Laboratory Technician,Single,2,3,4.0,4.0,2.0,0,Others,Resignation
4015,Travel_Rarely,Research & Development,4,Medical,Female,2,Sales Representative,Married,4,4,3.0,2.0,3.0,1,Salary,Resignation
4016,Travel_Frequently,Research & Development,4,Medical,Male,3,Healthcare Representative,Married,3,4,4.0,1.0,2.0,2,Others,Resignation
4017,Travel_Rarely,Research & Development,3,Technical Degree,Male,3,Healthcare Representative,Divorced,3,3,4.0,4.0,3.0,1,Others,Resignation
4018,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Human Resources,Married,3,3,2.0,4.0,4.0,1,Others,Resignation
4019,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Laboratory Technician,Married,4,3,2.0,2.0,3.0,1,Others,Resignation
4020,Travel_Rarely,Sales,4,Life Sciences,Female,2,Sales Executive,Single,3,3,2.0,4.0,2.0,2,Salary,Resignation
4021,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Laboratory Technician,Single,3,3,4.0,2.0,3.0,3,Others,Resignation
4022,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Executive,Married,2,3,2.0,3.0,3.0,1,Others,Resignation
4023,Travel_Rarely,Research & Development,4,Life Sciences,Female,5,Manager,Divorced,3,3,2.0,3.0,3.0,0,Others,Resignation
4024,Travel_Rarely,Sales,2,Technical Degree,Female,1,Sales Executive,Married,3,3,3.0,4.0,3.0,1,Others,Resignation
4025,Travel_Rarely,Research & Development,5,Life Sciences,Female,1,Sales Executive,Single,2,3,4.0,1.0,3.0,0,Others,Resignation
4026,Travel_Rarely,Research & Development,2,Medical,Male,1,Manufacturing Director,Married,4,3,4.0,1.0,3.0,0,Others,Resignation
4027,Travel_Rarely,Sales,1,Technical Degree,Male,2,Laboratory Technician,Married,2,4,4.0,2.0,3.0,1,Others,Resignation
4028,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Married,2,3,2.0,4.0,2.0,1,Others,Resignation
4029,Travel_Frequently,Research & Development,3,Medical,Female,4,Manufacturing Director,Single,1,3,2.0,4.0,2.0,1,Others,Resignation
4030,Travel_Rarely,Research & Development,3,Other,Male,1,Sales Executive,Divorced,3,3,1.0,4.0,3.0,0,Others,Resignation
4031,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Human Resources,Married,2,3,2.0,3.0,2.0,0,Others,Resignation
4032,Travel_Rarely,Research & Development,3,Technical Degree,Male,2,Manufacturing Director,Single,2,4,1.0,3.0,2.0,1,Others,Resignation
4033,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Research Director,Divorced,4,3,4.0,4.0,3.0,0,Others,Resignation
4034,Travel_Rarely,Sales,2,Medical,Male,4,Manager,Married,3,3,2.0,1.0,3.0,1,Others,Resignation
4035,Non-Travel,Research & Development,2,Life Sciences,Female,1,Sales Representative,Married,3,3,4.0,1.0,3.0,1,Others,Resignation
4036,Travel_Rarely,Human Resources,2,Medical,Female,5,Sales Executive,Single,3,4,1.0,4.0,3.0,0,Salary,Resignation
4037,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Healthcare Representative,Married,3,3,3.0,2.0,1.0,0,Others,Resignation
4038,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Sales Executive,Married,3,3,3.0,2.0,3.0,0,Others,Resignation
4039,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,3,3,3.0,1.0,4.0,1,Others,Resignation
4040,Travel_Rarely,Sales,4,Life Sciences,Female,1,Sales Executive,Divorced,2,4,3.0,4.0,3.0,1,Others,Resignation
4041,Travel_Rarely,Research & Development,1,Life Sciences,Female,3,Laboratory Technician,Married,3,3,4.0,4.0,2.0,0,Others,Resignation
4042,Travel_Rarely,Sales,2,Life Sciences,Female,3,Manufacturing Director,Divorced,4,4,1.0,3.0,2.0,2,Others,Resignation
4043,Travel_Frequently,Sales,2,Life Sciences,Male,2,Healthcare Representative,Married,4,3,3.0,4.0,3.0,0,Others,Resignation
4044,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manager,Single,3,3,2.0,3.0,3.0,1,Others,Resignation
4045,Travel_Rarely,Sales,3,Life Sciences,Female,5,Sales Executive,Single,3,3,2.0,3.0,2.0,1,Others,Resignation
4046,Travel_Frequently,Sales,3,Life Sciences,Male,4,Research Scientist,Married,3,3,3.0,4.0,3.0,0,Others,Resignation
4047,Travel_Frequently,Human Resources,4,Human Resources,Male,2,Sales Executive,Single,3,3,3.0,1.0,3.0,0,Others,Resignation
4048,Non-Travel,Research & Development,5,Medical,Female,2,Sales Representative,Married,3,3,1.0,3.0,3.0,1,Others,Resignation
4049,Travel_Rarely,Sales,2,Technical Degree,Male,2,Healthcare Representative,Married,3,3,2.0,2.0,2.0,1,Others,Resignation
4050,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,3,3,3.0,4.0,3.0,3,Others,Resignation
4051,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Director,Single,3,3,4.0,3.0,3.0,1,Others,Resignation
4052,Non-Travel,Research & Development,4,Medical,Male,1,Research Scientist,Married,3,3,3.0,2.0,4.0,0,Others,Resignation
4053,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,3,3,4.0,1.0,3.0,0,Others,Resignation
4054,Travel_Rarely,Research & Development,3,Other,Female,1,Laboratory Technician,Married,3,3,1.0,1.0,3.0,1,Others,Resignation
4055,Travel_Frequently,Research & Development,2,Medical,Female,1,Manager,Divorced,3,3,4.0,2.0,3.0,0,Others,Resignation
4056,Travel_Rarely,Sales,3,Marketing,Male,5,Sales Representative,Married,3,4,4.0,4.0,2.0,1,Others,Resignation
4057,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,Single,3,3,1.0,3.0,3.0,1,Stress,Resignation
4058,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Representative,Divorced,3,4,2.0,4.0,4.0,1,Others,Resignation
4059,Travel_Frequently,Sales,4,Life Sciences,Male,2,Research Scientist,Married,2,3,2.0,4.0,3.0,1,Others,Resignation
4060,Travel_Rarely,Sales,3,Life Sciences,Female,1,Sales Executive,Divorced,3,3,2.0,4.0,3.0,1,Others,Resignation
4061,Travel_Frequently,Sales,1,Life Sciences,Male,4,Laboratory Technician,Married,3,3,1.0,2.0,3.0,1,Salary,Resignation
4062,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Married,3,3,2.0,1.0,1.0,0,Others,Resignation
4063,Non-Travel,Research & Development,1,Medical,Male,3,Research Scientist,Single,3,3,3.0,3.0,2.0,2,Others,Resignation
4064,Non-Travel,Sales,1,Medical,Male,1,Sales Executive,Divorced,4,3,3.0,1.0,4.0,1,Others,Resignation
4065,Non-Travel,Research & Development,3,Life Sciences,Male,2,Research Scientist,Married,1,3,1.0,2.0,3.0,2,Others,Resignation
4066,Travel_Rarely,Sales,3,Marketing,Male,4,Healthcare Representative,Single,3,3,1.0,4.0,2.0,1,Others,Resignation
4067,Travel_Rarely,Research & Development,3,Technical Degree,Female,1,Research Director,Divorced,2,3,4.0,3.0,2.0,0,Others,Resignation
4068,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,Single,4,3,3.0,1.0,2.0,0,Others,Resignation
4069,Travel_Rarely,Research & Development,4,Other,Male,2,Laboratory Technician,Married,4,4,1.0,1.0,2.0,0,Others,Resignation
4070,Non-Travel,Research & Development,1,Life Sciences,Male,3,Manager,Divorced,4,3,3.0,4.0,3.0,1,Others,Resignation
4071,Travel_Frequently,Research & Development,5,Technical Degree,Female,2,Human Resources,Married,3,3,4.0,1.0,3.0,1,Others,Resignation
4072,Travel_Rarely,Sales,5,Life Sciences,Female,2,Sales Representative,Divorced,2,3,3.0,4.0,2.0,1,Salary,Resignation
4073,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Sales Representative,Single,2,3,1.0,1.0,2.0,0,Others,Resignation
4074,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Representative,Married,1,3,3.0,4.0,3.0,1,Others,Resignation
4075,Travel_Rarely,Sales,3,Life Sciences,Female,1,Manager,Single,3,3,4.0,4.0,3.0,0,Others,Resignation
4076,Travel_Rarely,Research & Development,1,Medical,Female,2,Research Scientist,Single,2,3,4.0,4.0,3.0,1,Others,Resignation
4077,Travel_Frequently,Research & Development,1,Other,Male,3,Sales Executive,Married,3,3,1.0,4.0,3.0,1,Salary,Resignation
4078,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Single,3,3,1.0,1.0,2.0,1,Others,Resignation
4079,Travel_Rarely,Research & Development,3,Other,Male,3,Research Scientist,Married,3,3,1.0,3.0,2.0,1,Others,Resignation
4080,Travel_Frequently,Research & Development,4,Medical,Female,4,Sales Executive,Divorced,3,3,4.0,3.0,3.0,3,Others,Resignation
4081,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Married,3,3,1.0,3.0,3.0,1,Others,Resignation
4082,Travel_Frequently,Research & Development,5,Medical,Female,4,Sales Executive,Married,2,3,4.0,2.0,3.0,0,Others,Resignation
4083,Travel_Rarely,Sales,3,Marketing,Male,2,Laboratory Technician,Married,2,3,3.0,2.0,3.0,1,Others,Resignation
4084,Travel_Rarely,Sales,3,Other,Male,1,Manufacturing Director,Divorced,3,3,4.0,4.0,3.0,0,Others,Resignation
4085,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Single,2,3,2.0,1.0,3.0,1,Others,Resignation
4086,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Scientist,Single,3,3,4.0,3.0,3.0,1,Others,Resignation
4087,Non-Travel,Research & Development,2,Life Sciences,Male,2,Healthcare Representative,Married,3,3,3.0,3.0,4.0,0,Others,Resignation
4088,Travel_Rarely,Research & Development,3,Medical,Female,2,Human Resources,Single,4,3,3.0,1.0,3.0,1,Others,Resignation
4089,Travel_Rarely,Research & Development,4,Other,Male,1,Manufacturing Director,Single,1,3,2.0,3.0,2.0,2,Others,Resignation
4090,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,3,3,4.0,4.0,4.0,1,Others,Resignation
4091,Travel_Frequently,Research & Development,3,Medical,Female,3,Research Scientist,Married,2,4,4.0,3.0,4.0,0,Others,Resignation
4092,Travel_Rarely,Research & Development,1,Medical,Female,5,Research Scientist,Married,2,3,2.0,2.0,3.0,3,Others,Resignation
4093,Travel_Rarely,Sales,5,Medical,Female,2,Laboratory Technician,Married,3,3,3.0,2.0,3.0,0,Others,Resignation
4094,Travel_Rarely,Human Resources,4,Life Sciences,Male,2,Research Scientist,Married,2,3,4.0,2.0,2.0,0,Others,Resignation
4095,Travel_Rarely,Research & Development,2,Medical,Male,5,Sales Executive,Divorced,3,3,4.0,3.0,2.0,1,Others,Resignation
4096,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Single,2,3,1.0,3.0,3.0,1,Others,Resignation
4097,Non-Travel,Research & Development,3,Life Sciences,Male,2,Research Scientist,Divorced,3,3,2.0,3.0,2.0,0,Others,Resignation
4098,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Sales Executive,Married,3,3,4.0,2.0,3.0,0,Others,Resignation
4099,Travel_Rarely,Research & Development,4,Medical,Female,3,Sales Executive,Married,3,3,1.0,3.0,3.0,1,Others,Resignation
4100,Travel_Frequently,Research & Development,4,Other,Male,2,Research Scientist,Married,3,3,1.0,3.0,3.0,0,Others,Resignation
4101,Travel_Rarely,Research & Development,3,Medical,Male,2,Laboratory Technician,Divorced,1,3,4.0,1.0,2.0,1,Others,Resignation
4102,Travel_Rarely,Sales,2,Medical,Male,1,Healthcare Representative,Married,1,3,4.0,4.0,3.0,1,Others,Resignation
4103,Non-Travel,Research & Development,2,Medical,Male,1,Sales Executive,Married,2,3,3.0,2.0,1.0,1,Others,Resignation
4104,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Healthcare Representative,Married,2,3,4.0,3.0,3.0,0,Others,Resignation
4105,Travel_Rarely,Human Resources,1,Human Resources,Male,2,Sales Executive,Single,3,3,4.0,3.0,4.0,0,Others,Resignation
4106,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Single,3,4,2.0,3.0,3.0,2,Others,Resignation
4107,Travel_Rarely,Sales,4,Medical,Male,3,Healthcare Representative,Married,2,3,2.0,4.0,3.0,0,Others,Resignation
4108,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Manufacturing Director,Single,3,3,3.0,2.0,3.0,0,Others,Resignation
4109,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Director,Married,2,3,1.0,4.0,2.0,1,Others,Resignation
4110,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Married,3,3,2.0,2.0,3.0,0,Others,Resignation
4111,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Sales Executive,Single,3,3,1.0,4.0,3.0,1,Others,Resignation
4112,Travel_Rarely,Sales,4,Medical,Female,2,Research Director,Married,2,3,2.0,3.0,3.0,1,Others,Resignation
4113,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manager,Married,3,3,3.0,4.0,3.0,2,Others,Resignation
4114,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Sales Executive,Married,3,3,3.0,4.0,3.0,1,Others,Resignation
4115,Travel_Rarely,Research & Development,4,Medical,Female,2,Manufacturing Director,Divorced,3,4,1.0,3.0,2.0,0,Others,Resignation
4116,Non-Travel,Research & Development,4,Other,Male,1,Manager,Divorced,3,3,1.0,4.0,3.0,1,Others,Resignation
4117,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Sales Representative,Single,3,3,2.0,4.0,3.0,0,Others,Resignation
4118,Travel_Rarely,Sales,5,Medical,Male,3,Research Scientist,Single,3,3,3.0,1.0,3.0,3,Others,Resignation
4119,Non-Travel,Research & Development,4,Life Sciences,Female,2,Research Director,Single,4,3,4.0,4.0,2.0,1,Others,Resignation
4120,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Manufacturing Director,Married,3,3,4.0,1.0,2.0,0,Salary,Resignation
