,index,Age,TotalWorkingYears,YearsAtCompany,YearsWithCurrManager,mean_time,JobSatisfaction_4.0,WorkLifeBalance_1.0,EnvironmentSatisfaction_1.0,JobSatisfaction_2.0,JobRole_Sales Executive,MaritalStatus_Divorced,MaritalStatus_Single,EducationField_Human Resources,BusinessTravel_Travel_Frequently,Department_Human Resources,BusinessTravel_Non-Travel
3151,3151,0.3333333333333333,0.15000000000000002,0.1,0.11764705882352941,0.0059055118110236116,0,0,0,0,0,0,0,0,0,0,1
3152,3152,0.14285714285714285,0.07500000000000001,0.05,0.058823529411764705,0.007874015748031482,1,0,0,0,0,0,0,0,1,0,0
3153,3153,0.4761904761904761,0.45,0.025,0.0,0.011811023622047001,0,0,0,0,0,0,0,0,0,0,0
3154,3154,0.4523809523809524,0.2,0.15000000000000002,0.1764705882352941,0.18307086614173218,0,0,0,1,0,0,0,0,0,0,0
3155,3155,0.7380952380952379,0.775,0.775,0.5294117647058824,0.9566929133858271,0,0,0,0,1,1,0,0,0,0,0
3156,3156,0.14285714285714285,0.15000000000000002,0.15000000000000002,0.23529411764705882,0.606299212598425,1,0,0,0,1,0,0,0,0,0,0
3157,3157,0.19047619047619052,0.15000000000000002,0.125,0.23529411764705882,0.28740157480314954,0,0,1,1,1,0,0,0,0,0,0
3158,3158,0.14285714285714285,0.025,0.025,0.0,0.16732283464566922,0,0,0,1,0,0,0,0,0,0,0
3159,3159,0.7619047619047619,0.8,0.8,0.4117647058823529,0.1692913385826771,0,0,1,1,1,0,0,0,1,0,0
3160,3160,0.16666666666666669,0.17500000000000002,0.17500000000000002,0.3529411764705882,0.28543307086614167,0,0,0,0,0,0,0,0,0,0,0
3161,3161,0.14285714285714285,0.15000000000000002,0.15000000000000002,0.11764705882352941,0.9527559055118109,0,0,1,0,0,0,0,0,1,0,0
3162,3162,0.28571428571428564,0.025,0.025,0.0,0.1889763779527558,0,0,0,0,0,0,0,0,1,0,0
3163,3163,0.380952380952381,0.15000000000000002,0.15000000000000002,0.1764705882352941,0.5885826771653542,1,0,0,0,0,0,0,0,0,0,0
3164,3164,0.3095238095238095,0.225,0.07500000000000001,0.11764705882352941,0.15157480314960625,0,1,0,0,0,1,0,0,0,0,0
3165,3165,0.4047619047619047,0.225,0.07500000000000001,0.11764705882352941,0.38188976377952755,1,0,1,0,1,0,1,0,0,0,0
3166,3166,0.3095238095238095,0.325,0.17500000000000002,0.4117647058823529,0.07086614173228334,1,0,1,0,1,1,0,0,0,0,0
3167,3167,0.21428571428571425,0.15000000000000002,0.125,0.1764705882352941,0.38188976377952755,0,0,1,0,0,1,0,0,0,0,0
3168,3168,0.4523809523809524,0.42500000000000004,0.07500000000000001,0.0,0.5866141732283463,0,0,0,0,0,0,0,0,0,0,0
3169,3169,0.047619047619047616,0.025,0.025,0.0,0.2362204724409449,0,0,0,1,0,0,1,0,0,0,0
3170,3170,0.5714285714285714,0.25,0.25,0.11764705882352941,0.30118110236220463,1,0,0,0,0,0,0,0,0,0,0
3171,3171,0.5952380952380951,0.525,0.025,0.0,0.5393700787401574,1,0,0,0,1,1,0,0,0,0,0
3172,3172,0.4761904761904761,0.2,0.0,0.0,0.16535433070866135,0,0,0,0,0,0,1,0,0,1,0
3173,3173,0.5952380952380951,0.25,0.2,0.4117647058823529,0.6122047244094488,0,0,0,0,0,1,0,0,1,0,0
3174,3174,0.7142857142857142,0.525,0.07500000000000001,0.11764705882352941,0.2086614173228345,0,1,0,0,0,0,0,0,0,0,0
3175,3175,0.6190476190476188,0.25,0.05,0.11764705882352941,0.15157480314960625,0,0,1,0,1,0,1,0,0,0,0
3176,3176,0.380952380952381,0.2,0.2,0.3529411764705882,0.48425196850393704,0,0,0,0,0,1,0,0,0,0,0
3177,3177,0.21428571428571425,0.125,0.1,0.11764705882352941,0.11023622047244075,0,0,0,0,0,1,0,0,0,0,0
3178,3178,0.07142857142857145,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.24015748031496043,0,0,0,0,1,0,1,0,0,0,0
3179,3179,0.6190476190476188,0.65,0.05,0.058823529411764705,0.5433070866141734,1,0,0,0,0,0,0,0,0,0,0
3180,3180,0.09523809523809518,0.07500000000000001,0.05,0.11764705882352941,0.007874015748031482,0,0,1,0,0,0,0,0,0,0,0
3181,3181,0.35714285714285715,0.15000000000000002,0.125,0.11764705882352941,0.26574803149606296,0,0,0,0,0,1,0,0,0,0,0
3182,3182,0.3333333333333333,0.15000000000000002,0.15000000000000002,0.29411764705882354,0.6811023622047245,1,0,1,0,0,0,0,0,0,0,0
3183,3183,0.28571428571428564,0.025,0.025,0.0,0.2696850393700787,0,0,0,0,0,1,0,0,1,0,0
3184,3184,0.8333333333333333,0.45,0.35000000000000003,0.5882352941176471,0.22834645669291342,0,0,0,0,0,0,1,0,0,0,0
3185,3185,0.380952380952381,0.25,0.25,0.47058823529411764,0.28149606299212593,1,0,0,0,0,0,0,0,0,0,0
3186,3186,0.6428571428571428,0.125,0.025,0.0,0.3248031496062991,0,0,1,0,0,0,0,0,1,0,0
3187,3187,0.19047619047619052,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.7952755905511812,1,0,0,0,0,0,0,0,0,0,0
3188,3188,0.4523809523809524,0.25,0.25,0.47058823529411764,0.055118110236220375,0,0,0,0,0,0,0,0,0,0,0
3189,3189,0.2619047619047619,0.15000000000000002,0.15000000000000002,0.11764705882352941,0.16732283464566922,0,0,0,0,0,0,0,0,0,0,0
3190,3190,0.4047619047619047,0.42500000000000004,0.42500000000000004,0.47058823529411764,0.14370078740157455,1,0,0,0,0,0,1,0,0,0,0
3191,3191,0.35714285714285715,0.375,0.325,0.4117647058823529,0.30118110236220463,1,1,0,0,0,1,0,0,1,0,0
3192,3192,0.857142857142857,0.4,0.225,0.058823529411764705,0.0885826771653544,0,0,0,1,1,0,0,0,0,0,0
3193,3193,0.42857142857142855,0.325,0.07500000000000001,0.11764705882352941,0.9330708661417322,0,0,0,1,0,1,0,0,0,0,0
3194,3194,0.21428571428571425,0.125,0.1,0.058823529411764705,0.2027559055118111,1,0,1,0,0,0,1,0,0,0,0
3195,3195,0.047619047619047616,0.025,0.025,0.058823529411764705,0.5196850393700787,0,0,0,0,0,0,1,0,0,0,0
3196,3196,0.35714285714285715,0.25,0.25,0.4117647058823529,0.8700787401574803,0,0,1,0,0,0,1,0,1,0,0
3197,3197,0.4047619047619047,0.025,0.025,0.0,0.15157480314960625,0,0,0,0,0,0,0,0,0,0,1
3198,3198,0.11904761904761901,0.125,0.07500000000000001,0.11764705882352941,0.2224409448818896,0,0,1,0,0,0,0,0,0,0,0
3199,3199,0.16666666666666669,0.1,0.07500000000000001,0.11764705882352941,0.34055118110236204,0,0,0,1,0,0,0,0,0,0,0
3200,3200,0.4761904761904761,0.2,0.17500000000000002,0.29411764705882354,0.1692913385826771,1,0,0,0,0,0,1,0,0,0,0
3201,3201,0.2619047619047619,0.25,0.25,0.47058823529411764,0.3582677165354329,1,0,0,0,0,1,0,0,1,0,0
3202,3202,0.7142857142857142,0.30000000000000004,0.05,0.11764705882352941,0.22834645669291342,0,0,0,1,1,0,0,0,0,0,0
3203,3203,0.21428571428571425,0.15000000000000002,0.15000000000000002,0.23529411764705882,0.578740157480315,1,0,0,0,0,1,0,0,1,0,0
3204,3204,0.4523809523809524,0.1,0.025,0.0,0.3169291338582676,1,0,0,0,0,0,1,0,0,0,0
3205,3205,0.7619047619047619,0.5,0.5,0.47058823529411764,0.622047244094488,0,0,0,0,0,0,0,0,0,0,0
3206,3206,0.380952380952381,0.225,0.2,0.4117647058823529,0.16338582677165348,0,0,0,1,0,0,1,0,0,0,0
3207,3207,0.14285714285714285,0.1,0.05,0.0,0.30708661417322825,0,0,1,0,0,0,1,0,0,0,0
3208,3208,0.49999999999999994,0.5,0.5,0.5882352941176471,0.1417322834645669,0,0,0,0,0,0,1,0,0,0,0
3209,3209,0.3333333333333333,0.25,0.25,0.47058823529411764,0.3799212598425197,1,0,0,0,0,0,1,0,0,0,0
3210,3210,0.7619047619047619,0.45,0.1,0.1764705882352941,0.44094488188976366,0,0,0,0,0,0,0,0,1,0,0
3211,3211,0.4761904761904761,0.25,0.225,0.47058823529411764,0.24606299212598426,1,0,0,0,1,0,1,0,0,0,0
3212,3212,0.21428571428571425,0.225,0.225,0.4117647058823529,0.10629921259842523,0,0,0,0,0,0,0,0,0,0,0
3213,3213,0.3333333333333333,0.25,0.17500000000000002,0.4117647058823529,0.3779527559055118,1,0,0,0,1,0,1,0,0,0,0
3214,3214,0.6904761904761905,0.5,0.17500000000000002,0.4117647058823529,0.1476377952755905,0,0,0,0,1,0,1,0,0,0,0
3215,3215,0.5238095238095237,0.5,0.45,0.7058823529411764,0.5236220472440944,0,0,0,0,0,0,0,0,1,0,0
3216,3216,0.8333333333333333,0.8,0.125,0.1764705882352941,0.1692913385826771,0,0,0,0,0,0,0,0,0,0,0
3217,3217,0.5476190476190477,0.5750000000000001,0.525,0.3529411764705882,0.3484251968503935,1,0,0,0,1,1,0,0,0,0,0
3218,3218,0.9999999999999998,0.25,0.05,0.11764705882352941,0.1259842519685037,0,0,1,0,0,0,1,0,0,0,0
3219,3219,0.21428571428571425,0.225,0.225,0.4117647058823529,0.28543307086614167,0,0,0,0,0,1,0,0,1,0,0
3220,3220,0.5476190476190477,0.55,0.55,0.5882352941176471,0.053149606299212504,0,0,0,0,0,0,0,0,0,0,0
3221,3221,0.7619047619047619,0.1,0.05,0.11764705882352941,0.28543307086614167,0,0,0,1,0,0,0,0,0,0,0
3222,3222,0.23809523809523808,0.25,0.17500000000000002,0.4117647058823529,0.4232283464566928,0,0,1,1,0,0,1,0,0,0,0
3223,3223,0.42857142857142855,0.25,0.2,0.29411764705882354,0.011811023622047001,0,0,1,0,0,0,0,0,0,0,1
3224,3224,0.4761904761904761,0.25,0.025,0.0,0.7559055118110234,0,0,0,0,0,0,1,0,0,0,0
3225,3225,0.6190476190476188,0.225,0.125,0.23529411764705882,0.027559055118110187,0,0,1,0,0,0,1,0,0,0,1
3226,3226,0.6904761904761905,0.7000000000000001,0.55,0.7647058823529411,0.4586614173228345,0,0,0,0,0,1,0,0,1,0,0
3227,3227,0.28571428571428564,0.25,0.2,0.4117647058823529,0.3090551181102361,1,0,0,0,1,1,0,0,0,0,0
3228,3228,0.2619047619047619,0.025,0.025,0.0,0.09645669291338588,0,0,0,0,1,0,1,0,0,0,0
3229,3229,0.5714285714285714,0.17500000000000002,0.05,0.11764705882352941,0.7874015748031495,0,0,0,0,1,1,0,0,1,0,0
3230,3230,0.5952380952380951,0.17500000000000002,0.05,0.11764705882352941,0.22440944881889746,1,0,0,0,0,0,0,0,1,0,0
3231,3231,0.380952380952381,0.25,0.125,0.1764705882352941,0.0885826771653544,0,0,0,0,0,0,1,0,0,0,0
3232,3232,0.11904761904761901,0.125,0.1,0.11764705882352941,0.3700787401574803,0,0,0,0,1,0,0,0,0,0,0
3233,3233,0.49999999999999994,0.30000000000000004,0.2,0.3529411764705882,0.07086614173228334,0,1,0,1,0,0,0,0,0,0,0
3234,3234,0.9047619047619047,0.75,0.25,0.058823529411764705,0.2303149606299213,1,0,0,0,0,0,0,0,0,0,0
3235,3235,0.5238095238095237,0.125,0.1,0.1764705882352941,0.5610236220472442,1,0,0,0,0,0,1,0,0,0,0
3236,3236,0.21428571428571425,0.225,0.17500000000000002,0.4117647058823529,0.3031496062992125,0,1,0,0,0,0,1,0,0,0,0
3237,3237,0.2619047619047619,0.05,0.05,0.11764705882352941,0.22440944881889746,0,0,0,1,0,1,0,0,0,0,0
3238,3238,0.8333333333333333,0.47500000000000003,0.05,0.11764705882352941,0.06496062992125973,1,0,0,0,0,0,1,0,0,0,0
3239,3239,0.4047619047619047,0.4,0.025,0.0,0.23228346456692894,0,0,0,0,0,1,0,0,0,0,1
3240,3240,0.3333333333333333,0.25,0.25,0.4117647058823529,0.36023622047244097,1,0,1,0,1,0,0,0,1,0,0
3241,3241,0.4761904761904761,0.15000000000000002,0.025,0.058823529411764705,0.9744094488188979,0,1,0,0,0,0,0,0,0,0,0
3242,3242,0.380952380952381,0.17500000000000002,0.0,0.0,0.04527559055118102,0,0,0,0,0,1,0,0,0,0,0
3243,3243,0.8095238095238095,0.8500000000000001,0.8500000000000001,0.9411764705882353,0.00984251968503913,0,0,0,0,0,0,0,0,0,0,0
3244,3244,0.35714285714285715,0.25,0.25,0.47058823529411764,0.8011811023622046,1,0,0,0,0,0,1,0,0,0,0
3245,3245,0.16666666666666669,0.15000000000000002,0.15000000000000002,0.23529411764705882,0.34645669291338566,1,0,0,0,0,0,1,0,0,0,0
3246,3246,0.6428571428571428,0.225,0.2,0.058823529411764705,0.007874015748031482,0,0,0,0,0,0,1,0,0,0,0
3247,3247,0.11904761904761901,0.05,0.05,0.11764705882352941,0.40748031496062986,0,0,1,0,0,0,1,0,0,0,0
3248,3248,0.6904761904761905,0.2,0.125,0.1764705882352941,0.8031496062992125,0,0,0,0,0,0,1,0,1,0,0
3249,3249,0.380952380952381,0.15000000000000002,0.15000000000000002,0.23529411764705882,0.3582677165354329,1,0,0,0,0,0,1,0,0,0,0
3250,3250,0.8809523809523809,0.6000000000000001,0.125,0.23529411764705882,0.4094488188976375,0,0,0,0,0,0,0,1,0,1,0
3251,3251,0.42857142857142855,0.25,0.25,0.5294117647058824,0.2893700787401574,0,0,1,0,1,0,1,0,0,0,1
3252,3252,0.8095238095238095,0.125,0.1,0.11764705882352941,0.24606299212598426,1,0,0,0,1,0,0,0,0,0,1
3253,3253,0.19047619047619052,0.125,0.05,0.0,0.2303149606299213,1,0,1,0,0,1,0,0,1,0,0
3254,3254,0.2619047619047619,0.275,0.2,0.058823529411764705,0.06889763779527547,0,0,0,0,0,0,0,0,0,0,0
3255,3255,0.19047619047619052,0.15000000000000002,0.1,0.11764705882352941,0.04133858267716528,0,0,0,0,0,0,1,0,0,0,0
3256,3256,0.380952380952381,0.25,0.1,0.1764705882352941,0.053149606299212504,1,0,0,0,0,0,1,0,0,0,0
3257,3257,0.857142857142857,0.225,0.125,0.23529411764705882,0.5826771653543308,0,0,0,0,0,1,0,0,0,0,0
3258,3258,0.21428571428571425,0.125,0.1,0.058823529411764705,0.1751968503937007,1,0,0,0,0,0,0,0,1,0,0
3259,3259,0.4523809523809524,0.15000000000000002,0.125,0.1764705882352941,0.7047244094488188,0,0,0,0,0,1,0,0,0,0,0
3260,3260,0.4761904761904761,0.42500000000000004,0.375,0.7058823529411764,0.9547244094488192,0,0,1,0,0,0,1,0,1,0,0
3261,3261,0.380952380952381,0.15000000000000002,0.15000000000000002,0.1764705882352941,0.17716535433070857,0,0,0,0,0,0,1,0,0,0,0
3262,3262,0.4047619047619047,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.36023622047244097,1,0,1,0,0,0,0,0,0,0,0
3263,3263,0.28571428571428564,0.17500000000000002,0.05,0.11764705882352941,0.23818897637795278,0,0,0,0,0,0,0,0,0,0,0
3264,3264,0.5238095238095237,0.2,0.2,0.4117647058823529,0.08070866141732269,0,0,0,1,0,0,0,0,1,0,0
3265,3265,0.380952380952381,0.15000000000000002,0.07500000000000001,0.11764705882352941,0.3858267716535433,0,0,0,0,0,0,0,0,0,0,0
3266,3266,0.5714285714285714,0.6000000000000001,0.6000000000000001,0.5294117647058824,0.3641732283464565,1,0,0,0,0,1,0,0,1,0,0
3267,3267,0.11904761904761901,0.025,0.0,0.0,0.3996062992125984,0,0,0,0,0,0,0,0,0,0,0
3268,3268,0.14285714285714285,0.025,0.025,0.0,0.1692913385826771,0,0,0,1,0,1,0,0,0,0,1
3269,3269,0.8095238095238095,0.225,0.125,0.23529411764705882,0.03149606299212593,0,0,0,0,0,0,0,0,0,0,0
3270,3270,0.7619047619047619,0.75,0.1,0.1764705882352941,0.09251968503936991,0,0,0,0,1,0,0,0,0,0,0
3271,3271,0.2619047619047619,0.025,0.025,0.0,0.9291338582677164,0,0,0,0,0,0,0,0,0,0,0
3272,3272,0.35714285714285715,0.35000000000000003,0.325,0.4117647058823529,0.2145669291338581,0,0,0,0,0,0,0,0,0,0,0
3273,3273,0.35714285714285715,0.15000000000000002,0.07500000000000001,0.11764705882352941,0.39566929133858264,0,0,1,0,0,0,1,0,0,0,0
3274,3274,0.6904761904761905,0.65,0.65,0.0,0.7066929133858266,1,0,0,0,0,0,0,0,0,0,0
3275,3275,0.42857142857142855,0.25,0.225,0.29411764705882354,0.34251968503937014,0,0,0,1,1,0,0,0,0,0,0
3276,3276,0.2619047619047619,0.25,0.25,0.4117647058823529,0.34055118110236204,0,0,0,0,0,0,0,0,0,0,0
3277,3277,0.9523809523809523,1.0,0.775,0.47058823529411764,0.5866141732283463,0,0,0,1,0,0,1,0,0,0,0
3278,3278,0.4047619047619047,0.17500000000000002,0.05,0.11764705882352941,0.36220472440944884,0,0,0,0,0,0,1,0,0,0,0
3279,3279,0.5714285714285714,0.2,0.1,0.11764705882352941,0.8976377952755905,1,0,0,0,0,0,0,0,0,0,0
3280,3280,0.23809523809523808,0.125,0.05,0.058823529411764705,0.059055118110236116,0,0,0,0,1,0,1,0,0,0,0
3281,3281,0.42857142857142855,0.2,0.125,0.23529411764705882,0.1259842519685037,0,0,0,1,0,0,0,0,0,0,0
3282,3282,0.3333333333333333,0.35000000000000003,0.35000000000000003,0.47058823529411764,0.4035433070866141,0,0,0,0,0,0,0,0,0,0,0
3283,3283,0.5238095238095237,0.25,0.025,0.0,0.18700787401574792,0,0,1,0,0,0,1,0,1,0,0
3284,3284,0.28571428571428564,0.30000000000000004,0.0,0.0,0.6732283464566928,1,0,0,0,0,0,1,0,0,0,0
3285,3285,0.6428571428571428,0.025,0.025,0.0,0.12795275590551158,0,0,0,0,0,0,1,0,0,0,0
3286,3286,0.5714285714285714,0.25,0.225,0.47058823529411764,0.3267716535433072,0,0,0,1,0,0,0,0,0,0,0
3287,3287,0.4761904761904761,0.325,0.1,0.11764705882352941,0.32086614173228334,0,0,1,0,0,1,0,0,1,0,0
3288,3288,0.380952380952381,0.15000000000000002,0.125,0.1764705882352941,0.18700787401574792,1,0,0,0,0,0,1,0,1,0,0
3289,3289,0.7380952380952379,0.225,0.225,0.4117647058823529,0.0669291338582676,1,0,0,0,0,0,0,0,0,0,0
3290,3290,0.8809523809523809,0.30000000000000004,0.225,0.1764705882352941,0.08464566929133843,1,0,0,0,0,0,1,0,0,1,0
3291,3291,0.5952380952380951,0.55,0.1,0.0,0.26574803149606296,0,0,0,0,0,0,0,0,0,0,0
3292,3292,0.21428571428571425,0.225,0.225,0.47058823529411764,0.8917322834645669,1,0,0,0,0,1,0,0,0,0,0
3293,3293,0.4047619047619047,0.42500000000000004,0.2,0.3529411764705882,0.2086614173228345,0,0,0,0,0,0,1,0,0,0,0
3294,3294,0.23809523809523808,0.2,0.2,0.29411764705882354,0.7775590551181104,0,0,0,1,1,0,0,0,0,0,0
3295,3295,0.380952380952381,0.1,0.07500000000000001,0.11764705882352941,0.18307086614173218,1,1,0,0,0,0,0,0,0,0,0
3296,3296,0.19047619047619052,0.2,0.2,0.4117647058823529,0.40748031496062986,0,0,0,0,1,0,0,0,1,0,0
3297,3297,0.21428571428571425,0.0,0.0,0.0,0.26574803149606296,1,0,0,0,1,0,0,0,0,0,1
3298,3298,0.7857142857142856,0.7250000000000001,0.5,1.0,0.03149606299212593,0,0,1,0,0,0,0,0,0,0,0
3299,3299,0.6190476190476188,0.25,0.125,0.1764705882352941,0.0669291338582676,0,0,0,1,1,0,1,0,0,0,0
3300,3300,0.16666666666666669,0.15000000000000002,0.1,0.058823529411764705,0.0885826771653544,0,0,1,0,0,0,1,0,0,0,0
3301,3301,0.35714285714285715,0.225,0.225,0.47058823529411764,0.007874015748031482,0,0,1,0,0,1,0,0,0,0,0
3302,3302,0.4047619047619047,0.15000000000000002,0.15000000000000002,0.058823529411764705,0.19094488188976366,0,0,0,0,0,0,1,0,0,0,0
3303,3303,0.42857142857142855,0.45,0.45,0.6470588235294118,0.7362204724409449,1,0,0,0,0,0,0,0,0,0,0
3304,3304,0.3333333333333333,0.2,0.125,0.1764705882352941,0.3700787401574803,1,0,0,0,1,1,0,0,0,0,0
3305,3305,0.28571428571428564,0.25,0.125,0.1764705882352941,0.0885826771653544,1,0,0,0,0,1,0,0,1,0,0
3306,3306,0.8333333333333333,0.875,0.125,0.23529411764705882,0.8779527559055118,1,0,1,0,1,0,0,0,0,0,0
3307,3307,0.6428571428571428,0.45,0.125,0.11764705882352941,0.5019685039370079,0,0,0,0,0,1,0,0,0,0,0
3308,3308,0.3333333333333333,0.225,0.125,0.1764705882352941,0.12795275590551158,0,0,0,0,0,0,0,0,0,0,0
3309,3309,0.8095238095238095,0.775,0.225,0.0,0.3228346456692912,1,0,0,0,0,0,0,0,1,0,0
3310,3310,0.4523809523809524,0.225,0.025,0.0,0.025590551181102317,0,0,0,0,0,1,0,0,0,0,0
3311,3311,0.23809523809523808,0.15000000000000002,0.125,0.23529411764705882,0.07677165354330695,1,0,0,0,0,1,0,0,0,0,0
3312,3312,0.09523809523809518,0.1,0.05,0.11764705882352941,0.11220472440944862,1,1,0,0,0,0,0,0,0,0,0
3313,3313,0.6190476190476188,0.25,0.07500000000000001,0.11764705882352941,0.988188976377953,1,0,1,0,0,0,0,0,0,0,0
3314,3314,0.5714285714285714,0.2,0.05,0.11764705882352941,0.4035433070866141,1,0,0,0,0,0,1,0,1,0,0
3315,3315,0.42857142857142855,0.15000000000000002,0.125,0.1764705882352941,0.3307086614173227,0,0,1,0,0,0,0,0,0,0,0
3316,3316,0.16666666666666669,0.125,0.125,0.1764705882352941,0.8779527559055118,0,0,0,0,0,0,0,0,0,0,0
3317,3317,0.4047619047619047,0.42500000000000004,0.42500000000000004,0.8823529411764706,0.5590551181102361,0,0,0,0,0,0,0,0,0,0,0
3318,3318,0.4047619047619047,0.25,0.25,0.47058823529411764,0.7893700787401576,0,0,0,1,0,1,0,0,1,0,0
3319,3319,0.3333333333333333,0.1,0.07500000000000001,0.11764705882352941,0.38188976377952755,1,0,0,0,1,1,0,0,0,0,1
3320,3320,0.16666666666666669,0.125,0.125,0.1764705882352941,0.36614173228346436,0,0,0,0,0,0,0,0,0,0,0
3321,3321,0.7380952380952379,0.17500000000000002,0.1,0.11764705882352941,0.3031496062992125,0,0,0,0,0,0,0,0,0,0,0
3322,3322,0.14285714285714285,0.15000000000000002,0.125,0.23529411764705882,0.3228346456692912,1,0,1,0,0,0,0,0,0,0,1
3323,3323,0.3333333333333333,0.25,0.25,0.1764705882352941,0.17125984251968496,0,0,0,1,0,0,0,0,1,0,0
3324,3324,0.4761904761904761,0.07500000000000001,0.05,0.11764705882352941,0.2086614173228345,0,0,0,1,1,0,0,0,0,0,0
3325,3325,0.5714285714285714,0.42500000000000004,0.125,0.1764705882352941,0.7204724409448817,1,0,0,0,0,0,0,0,0,0,0
3326,3326,0.3095238095238095,0.2,0.15000000000000002,0.11764705882352941,0.8169291338582676,1,0,0,0,1,0,0,0,0,0,0
3327,3327,0.2619047619047619,0.125,0.07500000000000001,0.11764705882352941,0.6751968503937009,0,0,0,0,0,1,0,0,0,0,0
3328,3328,0.8333333333333333,0.7000000000000001,0.05,0.11764705882352941,0.0866141732283463,1,0,1,0,0,0,0,0,0,0,0
3329,3329,0.4047619047619047,0.4,0.325,0.47058823529411764,0.22047244094488194,0,0,0,1,0,0,0,0,0,0,0
3330,3330,0.4523809523809524,0.25,0.125,0.0,0.27952755905511806,1,0,0,0,0,0,0,0,1,0,0
3331,3331,0.8333333333333333,0.8250000000000001,0.30000000000000004,0.47058823529411764,0.1476377952755905,1,0,0,0,1,0,1,0,0,0,0
3332,3332,0.5952380952380951,0.30000000000000004,0.125,0.11764705882352941,0.3287401574803148,1,0,0,0,0,0,0,0,1,0,0
3333,3333,0.6904761904761905,0.2,0.17500000000000002,0.4117647058823529,0.9311023622047243,1,0,0,0,0,0,0,0,0,0,0
3334,3334,0.4523809523809524,0.25,0.25,0.5294117647058824,0.4724409448818896,0,0,1,1,0,0,1,0,0,0,1
3335,3335,0.7619047619047619,0.775,0.775,0.4117647058823529,0.13385826771653542,0,0,1,0,0,1,0,0,0,0,1
3336,3336,0.49999999999999994,0.325,0.125,0.23529411764705882,0.1889763779527558,1,0,0,0,0,0,0,0,0,0,0
3337,3337,0.35714285714285715,0.17500000000000002,0.1,0.1764705882352941,0.6791338582677167,0,0,0,1,0,1,0,0,0,0,0
3338,3338,0.3333333333333333,0.025,0.025,0.058823529411764705,0.7992125984251968,1,1,1,0,0,0,1,0,0,0,0
3339,3339,0.2619047619047619,0.2,0.1,0.1764705882352941,0.0866141732283463,1,0,1,0,0,1,0,0,0,0,0
3340,3340,0.6190476190476188,0.2,0.2,0.058823529411764705,0.7539370078740157,0,0,0,0,0,0,0,0,0,0,0
3341,3341,0.23809523809523808,0.1,0.1,0.11764705882352941,0.0866141732283463,1,0,1,0,0,0,1,0,0,0,0
3342,3342,0.9523809523809523,0.07500000000000001,0.025,0.0,0.889763779527559,1,0,0,0,1,1,0,0,1,0,0
3343,3343,0.5952380952380951,0.1,0.025,0.0,0.12795275590551158,0,0,1,1,1,1,0,0,0,0,0
3344,3344,0.047619047619047616,0.05,0.05,0.11764705882352941,0.22440944881889746,0,0,0,0,1,0,1,0,0,0,0
3345,3345,0.07142857142857145,0.025,0.025,0.0,0.38188976377952755,1,0,0,0,1,0,1,0,0,0,0
3346,3346,0.42857142857142855,0.42500000000000004,0.4,0.6470588235294118,0.8622047244094488,1,0,0,0,0,0,0,0,0,0,0
3347,3347,0.6904761904761905,0.07500000000000001,0.07500000000000001,0.11764705882352941,0.5019685039370079,1,0,0,0,0,0,1,0,0,0,0
3348,3348,0.09523809523809518,0.1,0.07500000000000001,0.11764705882352941,0.7578740157480317,0,0,0,0,0,0,0,0,0,0,0
3349,3349,0.5476190476190477,0.25,0.17500000000000002,0.0,0.8759842519685039,1,0,0,0,1,1,0,0,0,0,0
3350,3350,0.23809523809523808,0.15000000000000002,0.05,0.11764705882352941,0.344488188976378,0,0,0,0,0,1,0,0,0,0,0
3351,3351,0.49999999999999994,0.2,0.05,0.11764705882352941,0.9370078740157484,0,1,0,0,0,0,0,0,0,0,0
3352,3352,0.21428571428571425,0.025,0.025,0.0,0.34645669291338566,0,0,0,0,0,0,1,0,0,0,0
3353,3353,0.380952380952381,0.025,0.025,0.0,0.34251968503937014,0,0,0,1,0,1,0,0,0,0,0
3354,3354,0.5714285714285714,0.25,0.125,0.1764705882352941,0.19094488188976366,0,0,0,0,0,0,1,0,0,0,0
3355,3355,0.35714285714285715,0.15000000000000002,0.07500000000000001,0.11764705882352941,0.9074803149606299,0,0,0,0,1,0,1,0,0,0,0
3356,3356,0.9523809523809523,0.6000000000000001,0.15000000000000002,0.23529411764705882,0.46850393700787407,0,0,0,1,0,1,0,0,0,0,0
3357,3357,0.3095238095238095,0.325,0.17500000000000002,0.11764705882352941,0.025590551181102317,0,0,0,0,0,0,0,0,0,0,0
3358,3358,0.4047619047619047,0.25,0.25,0.4117647058823529,0.8740157480314961,1,1,0,0,0,0,0,0,0,0,0
3359,3359,0.7380952380952379,0.7250000000000001,0.65,0.4117647058823529,0.2086614173228345,0,0,1,1,1,0,0,0,0,0,0
3360,3360,0.7142857142857142,0.325,0.0,0.0,0.15157480314960625,0,0,0,0,0,0,0,0,0,0,0
3361,3361,0.3095238095238095,0.225,0.225,0.0,0.21850393700787385,0,0,0,0,1,0,0,0,0,0,1
3362,3362,0.42857142857142855,0.2,0.15000000000000002,0.058823529411764705,0.11023622047244075,1,0,0,0,1,0,1,0,0,1,0
3363,3363,0.4761904761904761,0.375,0.375,0.6470588235294118,0.22440944881889746,0,0,0,0,1,0,0,0,0,0,0
