,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EmployeeID,JobInvolvement,PerformanceRating,EmployeeID,Attrition,retirementDate,retirementType,resignationReason
3819,3820,2.0,3.0,2.0,22,Non-Travel,Sales,17,2,Marketing,1,3820,Male,3,Sales Executive,Married,97050,1.0,Y,18,8,2,4.0,3,4,1,3,3820,2,3,,,,,
3820,3821,2.0,3.0,3.0,50,Travel_Frequently,Research & Development,3,3,Other,1,3821,Male,2,Research Scientist,Married,42940,2.0,Y,20,8,0,32.0,2,30,12,13,3821,2,4,,,,,
3821,3822,2.0,4.0,3.0,32,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3822,Male,3,Research Scientist,Married,47210,3.0,Y,14,8,1,6.0,3,3,0,2,3822,3,3,,,,,
3822,3823,2.0,4.0,2.0,44,Travel_Rarely,Research & Development,10,3,Technical Degree,1,3823,Male,3,Manager,Divorced,25190,0.0,Y,21,8,2,23.0,2,22,1,10,3823,3,4,,,,,
3823,3824,2.0,2.0,2.0,30,Travel_Rarely,Research & Development,4,3,Medical,1,3824,Female,1,Research Director,Married,21210,1.0,Y,13,8,1,6.0,2,6,1,1,3824,3,3,,,,,
3824,3825,3.0,1.0,3.0,45,Travel_Rarely,Sales,29,2,Technical Degree,1,3825,Female,2,Research Scientist,Single,29730,1.0,Y,12,8,0,10.0,2,10,1,4,3825,3,3,,,,,
3825,3826,1.0,1.0,3.0,45,Non-Travel,Sales,2,4,Life Sciences,1,3826,Male,2,Manufacturing Director,Married,58550,1.0,Y,14,8,1,10.0,3,10,4,5,3826,2,3,,,,,
3826,3827,4.0,1.0,3.0,31,Travel_Frequently,Research & Development,7,3,Medical,1,3827,Male,2,Research Scientist,Single,36170,7.0,Y,21,8,1,10.0,5,5,0,3,3827,3,4,,,,,
3827,3828,3.0,3.0,3.0,36,Travel_Rarely,Research & Development,18,1,Medical,1,3828,Male,2,Manufacturing Director,Married,67250,9.0,Y,17,8,1,7.0,3,3,1,1,3828,3,3,,,,,
3828,3829,3.0,4.0,3.0,34,Travel_Frequently,Sales,28,4,Marketing,1,3829,Male,5,Manufacturing Director,Divorced,103250,1.0,Y,11,8,1,9.0,3,9,7,2,3829,2,3,,,,,
3829,3830,3.0,1.0,2.0,49,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3830,Male,3,Healthcare Representative,Married,69490,1.0,Y,14,8,1,10.0,2,9,1,4,3830,3,3,,,,,
3830,3831,2.0,1.0,3.0,39,Travel_Rarely,Research & Development,6,2,Life Sciences,1,3831,Male,3,Research Scientist,Married,106090,2.0,Y,17,8,1,10.0,2,7,7,7,3831,3,3,,,,,
3831,3832,4.0,1.0,3.0,27,Travel_Rarely,Research & Development,2,1,Life Sciences,1,3832,Male,4,Research Scientist,Divorced,44470,1.0,Y,13,8,0,7.0,4,7,0,7,3832,3,3,,,,,
3832,3833,2.0,1.0,3.0,35,Travel_Rarely,Research & Development,2,3,Medical,1,3833,Female,2,Sales Executive,Married,21570,1.0,Y,25,8,0,16.0,1,16,1,10,3833,2,4,,,,,
3833,3834,2.0,1.0,2.0,28,Travel_Rarely,Research & Development,23,3,Life Sciences,1,3834,Male,3,Manufacturing Director,Divorced,46010,0.0,Y,15,8,2,6.0,2,5,0,0,3834,3,3,,,,,
3834,3835,3.0,4.0,3.0,21,Travel_Rarely,Research & Development,3,1,Life Sciences,1,3835,Female,1,Laboratory Technician,Single,170990,1.0,Y,14,8,1,3.0,2,2,2,2,3835,3,3,,,,,
3835,3836,2.0,4.0,4.0,18,Travel_Frequently,Research & Development,3,5,Medical,1,3836,Male,1,Research Director,Single,24790,1.0,Y,12,8,1,0.0,2,0,0,0,3836,2,3,3836.0,Yes,18/02/2016,Resignation,Stress
3836,3837,4.0,3.0,3.0,47,Travel_Rarely,Research & Development,25,4,Medical,1,3837,Male,2,Research Scientist,Married,148520,3.0,Y,19,8,3,27.0,3,5,1,0,3837,2,3,,,,,
3837,3838,3.0,3.0,3.0,39,Travel_Rarely,Sales,2,4,Life Sciences,1,3838,Male,1,Laboratory Technician,Divorced,72640,0.0,Y,17,8,0,11.0,5,10,0,7,3838,3,3,,,,,
3838,3839,1.0,3.0,3.0,40,Travel_Rarely,Research & Development,22,1,Life Sciences,1,3839,Male,1,Laboratory Technician,Married,56660,1.0,Y,14,8,1,18.0,2,18,14,12,3839,3,3,,,,,
3839,3840,3.0,3.0,3.0,35,Non-Travel,Research & Development,29,3,Medical,1,3840,Female,2,Sales Executive,Married,78230,1.0,Y,13,8,1,15.0,3,14,2,9,3840,3,3,,,,,
3840,3841,3.0,3.0,2.0,37,Travel_Rarely,Research & Development,29,4,Technical Degree,1,3841,Male,1,Laboratory Technician,Married,78800,3.0,Y,12,8,1,9.0,2,4,0,2,3841,4,3,,,,,
3841,3842,1.0,3.0,1.0,39,Travel_Frequently,Research & Development,2,3,Technical Degree,1,3842,Female,2,Manager,Single,131940,0.0,Y,11,8,0,10.0,2,9,3,8,3842,3,3,,,,,
3842,3843,4.0,4.0,3.0,45,Travel_Rarely,Research & Development,28,3,Life Sciences,1,3843,Female,2,Laboratory Technician,Divorced,50670,1.0,Y,11,8,2,10.0,3,10,3,9,3843,2,3,,,,,
3843,3844,4.0,3.0,4.0,38,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3844,Female,3,Sales Executive,Married,50790,3.0,Y,11,8,0,10.0,3,5,0,2,3844,3,3,,,,,
3844,3845,4.0,1.0,3.0,35,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3845,Male,3,Healthcare Representative,Married,23210,9.0,Y,12,8,1,15.0,0,13,6,0,3845,3,3,3845.0,Yes,22/04/2016,Resignation,Stress
3845,3846,2.0,2.0,1.0,37,Travel_Rarely,Research & Development,22,3,Life Sciences,1,3846,Female,2,Healthcare Representative,Married,174440,1.0,Y,14,8,0,8.0,4,8,7,7,3846,3,3,,,,,
3846,3847,3.0,4.0,2.0,40,Travel_Rarely,Research & Development,8,3,Technical Degree,1,3847,Female,2,Healthcare Representative,Single,24040,6.0,Y,17,8,0,18.0,2,4,3,3,3847,2,3,,,,,
3847,3848,1.0,4.0,3.0,44,Travel_Frequently,Sales,2,2,Marketing,1,3848,Male,1,Laboratory Technician,Married,34520,4.0,Y,11,8,1,14.0,2,10,0,2,3848,2,3,,,,,
3848,3849,3.0,4.0,3.0,48,Travel_Frequently,Sales,10,4,Marketing,1,3849,Female,3,Manager,Married,22700,2.0,Y,14,8,3,23.0,2,2,2,2,3849,3,3,,,,,
3849,3850,1.0,4.0,2.0,35,Travel_Rarely,Research & Development,9,3,Life Sciences,1,3850,Male,2,Manager,Divorced,173990,6.0,Y,12,8,0,7.0,3,2,2,2,3850,1,3,3850.0,Yes,21/01/2016,Resignation,Others
3850,3851,1.0,4.0,3.0,24,Travel_Frequently,Research & Development,15,3,Life Sciences,1,3851,Male,2,Research Scientist,Single,54880,1.0,Y,22,8,1,6.0,6,6,1,3,3851,3,4,,,,,
3851,3852,2.0,3.0,3.0,27,Travel_Rarely,Sales,10,4,Life Sciences,1,3852,Male,3,Sales Executive,Married,194190,7.0,Y,14,8,1,5.0,2,3,0,2,3852,1,3,,,,,
3852,3853,4.0,4.0,2.0,27,Travel_Frequently,Research & Development,7,3,Life Sciences,1,3853,Male,1,Research Scientist,Single,28110,2.0,Y,20,8,0,6.0,3,4,1,2,3853,3,4,,,,,
3853,3854,1.0,1.0,1.0,40,Travel_Rarely,Sales,16,4,Marketing,1,3854,Male,1,Research Director,Single,36330,3.0,Y,16,8,2,10.0,0,4,0,3,3854,3,3,3854.0,Yes,24/06/2016,Resignation,Salary
3854,3855,3.0,3.0,3.0,29,Travel_Rarely,Research & Development,20,1,Medical,1,3855,Female,2,Manager,Single,41630,9.0,Y,15,8,1,8.0,4,5,1,4,3855,2,3,,,,,
3855,3856,2.0,1.0,3.0,36,Travel_Rarely,Research & Development,23,3,Life Sciences,1,3856,Female,3,Sales Executive,Married,21320,4.0,Y,20,8,0,9.0,1,3,0,2,3856,2,4,,,,,
3856,3857,4.0,3.0,3.0,25,Travel_Frequently,Sales,5,1,Marketing,1,3857,Male,4,Manufacturing Director,Divorced,139730,1.0,Y,14,8,0,7.0,3,7,0,7,3857,2,3,,,,,
3857,3858,4.0,2.0,3.0,39,Travel_Rarely,Sales,10,3,Marketing,1,3858,Female,2,Research Director,Married,26840,4.0,Y,12,8,0,7.0,2,5,1,0,3858,3,3,,,,,
3858,3859,1.0,2.0,3.0,49,Travel_Rarely,Sales,4,2,Life Sciences,1,3859,Male,2,Research Director,Married,108450,3.0,Y,24,8,0,27.0,4,4,1,2,3859,2,4,,,,,
3859,3860,4.0,1.0,3.0,50,Travel_Rarely,Research & Development,2,2,Medical,1,3860,Male,3,Sales Executive,Divorced,43770,5.0,Y,12,8,1,19.0,2,14,1,11,3860,2,3,,,,,
3860,3861,3.0,3.0,3.0,20,Travel_Rarely,Research & Development,18,4,Medical,1,3861,Female,2,Sales Executive,Single,37430,1.0,Y,13,8,1,2.0,2,2,2,2,3861,3,3,,,,,
3861,3862,4.0,2.0,3.0,34,Travel_Rarely,Research & Development,10,3,Medical,1,3862,Male,3,Laboratory Technician,Divorced,41480,1.0,Y,11,8,0,11.0,3,11,7,9,3862,3,3,,,,,
3862,3863,1.0,2.0,3.0,36,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3863,Female,2,Healthcare Representative,Single,10510,2.0,Y,14,8,0,15.0,2,4,1,3,3863,3,3,,,,,
3863,3864,3.0,3.0,3.0,49,Travel_Rarely,Human Resources,6,2,Life Sciences,1,3864,Female,2,Research Scientist,Married,107390,2.0,Y,11,8,3,30.0,3,15,2,12,3864,3,3,,,,,
3864,3865,4.0,3.0,3.0,36,Non-Travel,Research & Development,8,4,Life Sciences,1,3865,Male,4,Laboratory Technician,Married,103880,0.0,Y,14,8,0,4.0,2,3,1,2,3865,3,3,,,,,
3865,3866,4.0,1.0,3.0,36,Travel_Rarely,Research & Development,2,2,Medical,1,3866,Female,2,Healthcare Representative,Divorced,114160,6.0,Y,16,8,0,13.0,2,5,0,4,3866,3,3,,,,,
3866,3867,2.0,3.0,3.0,54,Travel_Rarely,Sales,24,3,Marketing,1,3867,Male,1,Laboratory Technician,Married,26000,3.0,Y,14,8,0,36.0,5,10,4,7,3867,3,3,,,,,
3867,3868,3.0,3.0,3.0,43,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3868,Female,1,Research Scientist,Married,24220,1.0,Y,11,8,1,14.0,2,14,6,11,3868,3,3,,,,,
3868,3869,4.0,4.0,4.0,35,Travel_Frequently,Research & Development,17,4,Medical,1,3869,Male,1,Research Director,Single,54720,3.0,Y,11,8,1,13.0,3,11,6,7,3869,2,3,3869.0,Yes,24/04/2016,Resignation,Salary
3869,3870,4.0,4.0,4.0,38,Travel_Frequently,Research & Development,19,2,Life Sciences,1,3870,Male,2,Research Scientist,Married,24510,7.0,Y,12,8,1,19.0,3,13,2,9,3870,3,3,,,,,
3870,3871,1.0,2.0,2.0,29,Travel_Rarely,Research & Development,1,2,Medical,1,3871,Male,2,Sales Representative,Divorced,42400,1.0,Y,14,8,0,10.0,2,10,0,9,3871,2,3,,,,,
3871,3872,4.0,4.0,3.0,33,Travel_Rarely,Research & Development,7,3,Medical,1,3872,Male,5,Sales Executive,Divorced,109990,1.0,Y,18,8,3,6.0,3,6,0,4,3872,2,3,,,,,
3872,3873,4.0,2.0,2.0,32,Travel_Rarely,Research & Development,5,4,Technical Degree,1,3873,Male,5,Research Scientist,Divorced,50030,0.0,Y,13,8,0,10.0,5,9,1,6,3873,3,3,,,,,
3873,3874,1.0,4.0,3.0,31,Travel_Rarely,Research & Development,28,4,Technical Degree,1,3874,Female,2,Sales Executive,Married,127420,1.0,Y,11,8,0,10.0,4,10,0,2,3874,2,3,,,,,
3874,3875,4.0,1.0,2.0,49,Travel_Rarely,Research & Development,2,4,Medical,1,3875,Male,1,Laboratory Technician,Divorced,42270,4.0,Y,18,8,0,17.0,3,2,2,2,3875,2,3,,,,,
3875,3876,4.0,2.0,3.0,38,Travel_Frequently,Sales,29,2,Medical,1,3876,Female,1,Sales Executive,Single,39170,1.0,Y,15,8,3,4.0,2,4,3,3,3876,3,3,,,,,
3876,3877,2.0,2.0,3.0,47,Travel_Rarely,Research & Development,1,4,Medical,1,3877,Male,3,Laboratory Technician,Divorced,183030,6.0,Y,22,8,1,29.0,2,3,1,2,3877,2,4,,,,,
3877,3878,3.0,3.0,3.0,49,Travel_Rarely,Research & Development,21,3,Medical,1,3878,Male,2,Manufacturing Director,Single,23800,4.0,Y,13,8,0,23.0,3,8,0,0,3878,1,3,,,,,
3878,3879,4.0,3.0,3.0,41,Travel_Rarely,Research & Development,24,4,Life Sciences,1,3879,Female,4,Manager,Single,137260,3.0,Y,12,8,0,21.0,6,2,0,2,3879,4,3,,,,,
3879,3880,4.0,1.0,3.0,20,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3880,Male,1,Sales Representative,Single,47770,1.0,Y,18,8,1,2.0,3,2,0,2,3880,3,3,,,,,
3880,3881,3.0,4.0,3.0,33,Non-Travel,Research & Development,18,2,Medical,1,3881,Female,2,Healthcare Representative,Divorced,63850,1.0,Y,13,8,0,7.0,6,6,1,2,3881,2,3,,,,,
3881,3882,1.0,3.0,2.0,36,Travel_Rarely,Research & Development,2,2,Technical Degree,1,3882,Male,3,Sales Executive,Married,199730,6.0,Y,12,8,0,10.0,2,3,0,2,3882,3,3,,,,,
3882,3883,3.0,4.0,3.0,44,Travel_Rarely,Research & Development,9,3,Technical Degree,1,3883,Female,3,Healthcare Representative,Divorced,68610,4.0,Y,12,8,0,8.0,2,2,2,2,3883,2,3,,,,,
3883,3884,4.0,3.0,3.0,23,Travel_Rarely,Human Resources,6,3,Life Sciences,1,3884,Female,3,Laboratory Technician,Single,49690,1.0,Y,12,8,0,5.0,3,5,1,2,3884,3,3,3884.0,Yes,08/01/2016,Resignation,Stress
3884,3885,4.0,3.0,2.0,38,Travel_Rarely,Research & Development,11,2,Life Sciences,1,3885,Male,1,Sales Executive,Married,198450,7.0,Y,11,8,1,7.0,3,0,0,0,3885,3,3,,,,,
3885,3886,2.0,4.0,,53,Travel_Rarely,Research & Development,24,3,Life Sciences,1,3886,Male,4,Research Director,Married,133200,3.0,Y,11,8,0,11.0,2,4,1,2,3886,3,3,,,,,
3886,3887,4.0,3.0,3.0,48,Travel_Frequently,Sales,10,2,Marketing,1,3887,Male,1,Healthcare Representative,Married,63470,2.0,Y,12,8,1,19.0,3,9,7,7,3887,1,3,3887.0,Yes,07/02/2016,Resignation,Others
3887,3888,4.0,2.0,3.0,32,Travel_Rarely,Sales,1,3,Life Sciences,1,3888,Male,2,Research Scientist,Single,27430,1.0,Y,19,8,1,1.0,2,1,0,0,3888,3,3,3888.0,Yes,18/05/2016,Fired,
3888,3889,4.0,4.0,3.0,26,Non-Travel,Research & Development,18,2,Medical,1,3889,Male,1,Human Resources,Single,108800,1.0,Y,23,8,1,7.0,5,7,5,7,3889,3,4,,,,,
3889,3890,1.0,2.0,3.0,55,Travel_Rarely,Research & Development,23,1,Life Sciences,1,3890,Male,5,Laboratory Technician,Divorced,23420,5.0,Y,11,8,2,8.0,2,4,1,2,3890,3,3,,,,,
3890,3891,2.0,4.0,4.0,34,Travel_Rarely,Sales,28,3,Life Sciences,1,3891,Female,2,Research Scientist,Married,176500,1.0,Y,19,8,1,15.0,6,15,4,13,3891,1,3,,,,,
3891,3892,3.0,4.0,4.0,60,Travel_Rarely,Sales,17,4,Medical,1,3892,Male,1,Manager,Divorced,40250,3.0,Y,13,8,1,19.0,5,1,0,0,3892,2,3,,,,,
3892,3893,2.0,2.0,3.0,33,Travel_Rarely,Sales,3,3,Life Sciences,1,3893,Male,3,Manager,Married,97250,1.0,Y,11,8,0,14.0,0,14,2,13,3893,3,3,,,,,
3893,3894,3.0,4.0,2.0,37,Travel_Frequently,Research & Development,13,3,Life Sciences,1,3894,Male,1,Laboratory Technician,Divorced,119040,1.0,Y,12,8,1,6.0,4,6,1,3,3894,3,3,,,,,
3894,3895,2.0,4.0,3.0,34,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3895,Male,1,Healthcare Representative,Married,21770,1.0,Y,13,8,0,10.0,5,10,8,7,3895,3,3,,,,,
3895,3896,3.0,4.0,3.0,23,Travel_Rarely,Research & Development,12,2,Medical,1,3896,Male,2,Research Scientist,Divorced,75250,1.0,Y,14,8,2,3.0,2,3,0,2,3896,3,3,3896.0,Yes,17/04/2016,Resignation,Salary
3896,3897,3.0,4.0,3.0,44,Travel_Rarely,Human Resources,1,3,Life Sciences,1,3897,Male,1,Research Scientist,Married,48340,1.0,Y,14,8,0,9.0,1,8,6,7,3897,4,3,,,,,
3897,3898,1.0,4.0,4.0,35,Travel_Frequently,Research & Development,13,3,Life Sciences,1,3898,Male,3,Sales Executive,Single,20420,0.0,Y,16,8,0,6.0,2,5,1,4,3898,3,3,,,,,
3898,3899,4.0,4.0,3.0,43,Travel_Rarely,Research & Development,25,4,Life Sciences,1,3899,Male,2,Sales Executive,Married,22200,1.0,Y,11,8,0,10.0,2,10,8,8,3899,1,3,,,,,
3899,3900,3.0,3.0,3.0,24,Travel_Rarely,Research & Development,6,3,Life Sciences,1,3900,Male,3,Sales Executive,Married,10520,1.0,Y,13,8,0,5.0,3,5,0,4,3900,3,3,,,,,
3900,3901,4.0,3.0,3.0,41,Travel_Rarely,Sales,6,4,Marketing,1,3901,Male,1,Research Scientist,Single,28210,1.0,Y,17,8,0,10.0,3,10,8,7,3901,3,3,,,,,
3901,3902,4.0,3.0,3.0,29,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3902,Male,2,Research Scientist,Married,192370,9.0,Y,11,8,1,9.0,2,5,1,2,3902,3,3,,,,,
3902,3903,3.0,4.0,2.0,36,Travel_Rarely,Human Resources,1,4,Life Sciences,1,3903,Female,3,Research Scientist,Single,41070,3.0,Y,11,8,1,17.0,2,13,6,7,3903,1,3,,,,,
3903,3904,3.0,3.0,2.0,45,Non-Travel,Sales,2,3,Life Sciences,1,3904,Female,2,Manufacturing Director,Married,83960,3.0,Y,15,8,2,25.0,3,23,14,4,3904,2,3,,,,,
3904,3905,4.0,3.0,3.0,24,Travel_Rarely,Sales,6,2,Medical,1,3905,Female,2,Manager,Married,20070,1.0,Y,12,8,0,1.0,2,1,0,0,3905,2,3,3905.0,Yes,06/03/2016,Resignation,Others
3905,3906,3.0,3.0,1.0,47,Travel_Frequently,Research & Development,1,3,Medical,1,3906,Female,2,Sales Executive,Married,196270,7.0,Y,11,8,2,25.0,1,23,14,10,3906,3,3,3906.0,Yes,20/11/2016,Resignation,Salary
3906,3907,4.0,3.0,4.0,26,Travel_Rarely,Research & Development,9,1,Medical,1,3907,Male,1,Sales Executive,Married,106860,1.0,Y,14,8,1,3.0,2,3,0,2,3907,3,3,,,,,
3907,3908,4.0,2.0,3.0,45,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3908,Male,1,Research Director,Single,29420,1.0,Y,22,8,1,21.0,4,21,8,6,3908,3,4,,,,,
3908,3909,1.0,3.0,2.0,32,Travel_Frequently,Sales,1,1,Marketing,1,3909,Male,2,Laboratory Technician,Married,88580,6.0,Y,16,8,1,10.0,2,5,1,3,3909,3,3,,,,,
3909,3910,2.0,3.0,4.0,31,Travel_Rarely,Research & Development,14,2,Life Sciences,1,3910,Male,1,Sales Executive,Married,167560,1.0,Y,11,8,2,6.0,5,5,0,3,3910,3,3,,,,,
3910,3911,3.0,2.0,3.0,41,Non-Travel,Sales,2,2,Medical,1,3911,Male,2,Research Scientist,Married,107980,,Y,14,8,2,10.0,5,3,1,2,3911,1,3,,,,,
3911,3912,2.0,1.0,3.0,40,Travel_Rarely,Research & Development,22,2,Technical Degree,1,3912,Male,1,Healthcare Representative,Married,23230,2.0,Y,16,8,1,18.0,2,1,0,0,3912,3,3,,,,,
3912,3913,2.0,1.0,4.0,24,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3913,Female,1,Research Scientist,Divorced,14160,1.0,Y,15,8,1,6.0,3,6,1,2,3913,2,3,,,,,
3913,3914,3.0,2.0,3.0,46,Travel_Rarely,Research & Development,6,3,Medical,1,3914,Male,4,Sales Executive,Single,46150,6.0,Y,12,8,0,19.0,3,10,0,9,3914,2,3,,,,,
3914,3915,4.0,3.0,3.0,35,Travel_Rarely,Sales,8,4,Life Sciences,1,3915,Male,1,Laboratory Technician,Married,24610,2.0,Y,20,8,1,17.0,4,7,0,7,3915,3,4,,,,,
3915,3916,2.0,4.0,2.0,30,Travel_Rarely,Sales,9,4,Marketing,1,3916,Male,1,Laboratory Technician,Married,87220,1.0,Y,17,8,1,10.0,3,10,0,8,3916,3,3,,,,,
3916,3917,3.0,2.0,1.0,47,Non-Travel,Research & Development,3,2,Life Sciences,1,3917,Female,2,Sales Executive,Married,39550,7.0,Y,12,8,1,4.0,5,1,0,0,3917,3,3,,,,,
3917,3918,3.0,4.0,2.0,46,Travel_Rarely,Research & Development,1,4,Technical Degree,1,3918,Female,3,Sales Executive,Divorced,99570,4.0,Y,20,8,0,13.0,1,10,0,3,3918,3,4,,,,,
3918,3919,2.0,1.0,3.0,36,Travel_Rarely,Research & Development,1,3,Medical,1,3919,Male,2,Manufacturing Director,Divorced,33760,5.0,Y,20,8,0,16.0,3,2,2,2,3919,3,4,3919.0,Yes,31/10/2016,Resignation,Others
3919,3920,1.0,2.0,3.0,32,Travel_Rarely,Research & Development,26,3,Medical,1,3920,Female,2,Research Director,Single,88230,6.0,Y,13,8,2,10.0,3,0,0,0,3920,3,3,3920.0,Yes,14/08/2016,Resignation,Salary
3920,3921,3.0,2.0,1.0,23,Travel_Rarely,Sales,6,4,Life Sciences,1,3921,Male,3,Manufacturing Director,Single,103220,1.0,Y,14,8,2,3.0,2,3,1,2,3921,3,3,,,,,
3921,3922,4.0,4.0,2.0,31,Travel_Frequently,Sales,3,3,Marketing,1,3922,Male,2,Sales Executive,Single,46210,2.0,Y,18,8,1,9.0,3,5,1,4,3922,3,3,,,,,
3922,3923,4.0,4.0,3.0,39,Non-Travel,Research & Development,3,3,Life Sciences,1,3923,Female,2,Manufacturing Director,Married,109760,1.0,Y,11,8,0,9.0,3,9,5,8,3923,2,3,,,,,
3923,3924,4.0,3.0,1.0,32,Travel_Rarely,Research & Development,6,3,Technical Degree,1,3924,Male,1,Research Scientist,Married,36600,3.0,Y,11,8,2,10.0,0,4,0,2,3924,2,3,,,,,
3924,3925,2.0,2.0,2.0,40,Travel_Rarely,Sales,6,3,Life Sciences,1,3925,Male,3,Manufacturing Director,Single,104820,1.0,Y,11,8,1,21.0,6,21,12,8,3925,2,3,,,,,
3925,3926,3.0,3.0,4.0,45,Travel_Rarely,Research & Development,19,4,Medical,1,3926,Male,1,Sales Representative,Married,71190,4.0,Y,15,8,0,9.0,2,5,0,3,3926,3,3,,,,,
3926,3927,4.0,1.0,3.0,30,Travel_Frequently,Sales,9,3,Life Sciences,1,3927,Male,1,Research Director,Single,95820,0.0,Y,12,8,1,10.0,2,9,0,7,3927,3,3,,,,,
3927,3928,1.0,4.0,3.0,24,Travel_Frequently,Sales,3,4,Marketing,1,3928,Male,1,Sales Executive,Married,45080,0.0,Y,11,8,1,3.0,5,2,2,1,3928,3,3,,,,,
3928,3929,3.0,4.0,2.0,30,Travel_Frequently,Research & Development,10,3,Life Sciences,1,3929,Female,1,Human Resources,Divorced,22070,6.0,Y,14,8,0,6.0,4,4,1,2,3929,3,3,3929.0,Yes,22/03/2016,Resignation,Others
3929,3930,1.0,3.0,3.0,31,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3930,Male,3,Laboratory Technician,Married,77560,1.0,Y,15,8,2,6.0,3,5,0,2,3930,4,3,,,,,
3930,3931,3.0,4.0,2.0,27,Travel_Rarely,Sales,3,3,Life Sciences,1,3931,Male,1,Manager,Single,66940,1.0,Y,13,8,1,6.0,2,6,1,4,3931,2,3,,,,,
3931,3932,2.0,2.0,3.0,29,Travel_Rarely,Sales,4,3,Marketing,1,3932,Male,5,Research Scientist,Single,36910,1.0,Y,13,8,0,2.0,3,2,2,2,3932,3,3,3932.0,Yes,31/03/2016,Resignation,Salary
3932,3933,4.0,3.0,4.0,29,Travel_Frequently,Research & Development,8,4,Life Sciences,1,3933,Female,1,Sales Executive,Single,23770,8.0,Y,21,8,1,10.0,2,3,0,2,3933,3,4,,,,,
3933,3934,3.0,1.0,3.0,30,Travel_Rarely,Sales,7,3,Life Sciences,1,3934,Male,3,Sales Executive,Divorced,23130,2.0,Y,11,8,0,12.0,5,7,1,7,3934,3,3,,,,,
3934,3935,4.0,4.0,3.0,34,Travel_Rarely,Research & Development,1,2,Medical,1,3935,Female,2,Healthcare Representative,Married,176650,0.0,Y,11,8,0,6.0,5,5,1,2,3935,2,3,,,,,
3935,3936,4.0,2.0,2.0,33,Non-Travel,Research & Development,2,4,Medical,1,3936,Male,1,Sales Representative,Single,25960,8.0,Y,14,8,1,13.0,4,11,1,7,3936,3,3,,,,,
3936,3937,4.0,4.0,4.0,49,Travel_Rarely,Sales,3,4,Marketing,1,3937,Male,1,Sales Executive,Single,47280,3.0,Y,11,8,1,8.0,4,5,0,4,3937,3,3,,,,,
3937,3938,1.0,1.0,2.0,33,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3938,Male,1,Sales Executive,Single,43020,2.0,Y,13,8,0,11.0,3,0,0,0,3938,1,3,3938.0,Yes,17/11/2016,Resignation,Others
3938,3939,3.0,2.0,2.0,38,Travel_Frequently,Research & Development,28,3,Medical,1,3939,Male,1,Healthcare Representative,Married,29790,4.0,Y,12,8,1,9.0,3,6,0,5,3939,3,3,,,,,
3939,3940,1.0,3.0,3.0,31,Travel_Rarely,Human Resources,9,4,Human Resources,1,3940,Male,2,Laboratory Technician,Married,168850,2.0,Y,14,8,2,10.0,2,1,0,0,3940,3,3,3940.0,Yes,18/08/2016,Resignation,Salary
3940,3941,4.0,1.0,3.0,29,Travel_Rarely,Research & Development,3,4,Other,1,3941,Female,2,Sales Representative,Divorced,55930,1.0,Y,13,8,1,1.0,3,1,0,0,3941,3,3,,,,,
3941,3942,3.0,3.0,3.0,30,Travel_Rarely,Research & Development,2,1,Medical,1,3942,Male,1,Sales Representative,Married,104450,3.0,Y,18,8,1,10.0,3,7,1,7,3942,3,3,,,,,
3942,3943,2.0,2.0,3.0,32,Non-Travel,Research & Development,10,4,Life Sciences,1,3943,Female,1,Laboratory Technician,Single,87400,2.0,Y,11,8,1,12.0,2,7,0,7,3943,3,3,,,,,
3943,3944,2.0,4.0,3.0,38,Travel_Rarely,Research & Development,8,2,Technical Degree,1,3944,Female,1,Manufacturing Director,Married,25140,3.0,Y,11,8,0,15.0,2,1,1,0,3944,2,3,,,,,
3944,3945,3.0,3.0,3.0,43,Travel_Frequently,Research & Development,1,4,Other,1,3945,Male,3,Sales Executive,Married,76550,9.0,Y,12,8,1,6.0,3,1,0,0,3945,3,3,3945.0,Yes,08/07/2016,Resignation,Stress
3945,3946,2.0,2.0,2.0,42,Travel_Rarely,Human Resources,1,3,Other,1,3946,Female,1,Healthcare Representative,Divorced,174650,8.0,Y,13,8,1,7.0,3,5,0,4,3946,3,3,,,,,
