,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,StockOptionLevel,resignationReason,retirementType
3729,Travel_Frequently,Human Resources,3,Medical,Female,2,Sales Executive,Married,3,3,4.0,1.0,3.0,3,Worked,Worked
3730,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Representative,Single,3,3,4.0,1.0,3.0,1,Worked,Worked
3731,Travel_Rarely,Sales,2,Technical Degree,Male,1,Laboratory Technician,Married,3,4,4.0,3.0,2.0,0,Worked,Worked
3732,Travel_Frequently,Research & Development,4,Medical,Female,1,Sales Executive,Single,3,4,1.0,4.0,3.0,2,Worked,Worked
3733,Travel_Frequently,Research & Development,3,Life Sciences,Female,5,Manufacturing Director,Married,3,3,1.0,3.0,2.0,2,Worked,Worked
3734,Non-Travel,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Divorced,3,3,3.0,3.0,2.0,1,Worked,Worked
3735,Travel_Rarely,Sales,1,Life Sciences,Male,3,Research Scientist,Married,2,3,2.0,3.0,2.0,0,Worked,Worked
3736,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Divorced,3,3,3.0,2.0,3.0,0,Worked,Worked
3737,Travel_Frequently,Research & Development,4,Medical,Female,2,Sales Representative,Divorced,3,4,2.0,1.0,2.0,0,Worked,Worked
3738,Travel_Frequently,Research & Development,3,Medical,Male,1,Research Scientist,Married,3,4,1.0,3.0,4.0,1,Salary,Resignation
3739,Travel_Frequently,Research & Development,3,Medical,Female,5,Research Scientist,Single,3,3,1.0,2.0,1.0,3,Others,Resignation
3740,Travel_Rarely,Research & Development,1,Medical,Male,1,Research Scientist,Single,3,3,1.0,2.0,4.0,1,Salary,Resignation
3741,Travel_Rarely,Sales,4,Other,Female,4,Healthcare Representative,Married,2,3,4.0,3.0,3.0,1,Worked,Worked
3742,Travel_Frequently,Sales,3,Life Sciences,Male,2,Research Scientist,Single,2,3,2.0,1.0,2.0,1,Others,Resignation
3743,Non-Travel,Research & Development,3,Life Sciences,Female,2,Manager,Married,1,3,4.0,2.0,3.0,1,Worked,Worked
3744,Travel_Frequently,Research & Development,2,Medical,Female,2,Research Scientist,Single,2,4,2.0,3.0,2.0,1,Worked,Worked
3745,Travel_Rarely,Sales,2,Life Sciences,Female,1,Sales Executive,Divorced,3,3,3.0,3.0,3.0,0,Worked,Worked
3746,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Sales Executive,Divorced,3,3,3.0,3.0,4.0,1,Worked,Worked
3747,Travel_Rarely,Sales,3,Marketing,Male,2,Research Scientist,Married,3,3,4.0,3.0,3.0,1,Worked,Worked
3748,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,3,4,1.0,2.0,3.0,2,Worked,Worked
3749,Travel_Rarely,Research & Development,4,Medical,Female,2,Sales Representative,Married,2,3,3.0,3.0,2.0,0,Worked,Worked
3750,Travel_Frequently,Sales,3,Marketing,Male,2,Laboratory Technician,Single,3,3,3.0,1.0,2.0,0,Others,Resignation
3751,Travel_Rarely,Sales,4,Marketing,Male,1,Laboratory Technician,Divorced,2,3,1.0,3.0,1.0,0,Worked,Worked
3752,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Sales Executive,Single,3,3,3.0,1.0,3.0,0,Worked,Worked
3753,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Research Scientist,Married,3,3,3.0,1.0,3.0,0,Worked,Worked
3754,Travel_Frequently,Research & Development,1,Medical,Male,1,Research Scientist,Married,1,3,4.0,2.0,3.0,0,Worked,Worked
3755,Travel_Rarely,Research & Development,1,Technical Degree,Male,2,Laboratory Technician,Married,2,3,3.0,2.0,2.0,0,Worked,Worked
3756,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Sales Executive,Single,2,3,4.0,3.0,3.0,3,Worked,Worked
3757,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Laboratory Technician,Single,2,4,3.0,4.0,4.0,0,Worked,Worked
3758,Travel_Frequently,Sales,3,Life Sciences,Female,4,Research Scientist,Divorced,2,3,2.0,4.0,3.0,0,Worked,Worked
3759,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Research Scientist,Single,3,3,1.0,1.0,1.0,2,Salary,Resignation
3760,Travel_Rarely,Sales,1,Marketing,Male,1,Sales Representative,Married,2,3,4.0,1.0,4.0,1,Worked,Worked
3761,Travel_Rarely,Sales,1,Technical Degree,Female,2,Laboratory Technician,Single,4,3,2.0,2.0,3.0,1,Worked,Worked
3762,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Manufacturing Director,Married,2,3,3.0,2.0,4.0,0,Worked,Worked
3763,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Research Scientist,Single,4,3,4.0,2.0,1.0,0,Worked,Worked
3764,Travel_Rarely,Research & Development,4,Medical,Female,2,Manager,Single,2,3,1.0,3.0,3.0,1,Worked,Worked
3765,Travel_Rarely,Research & Development,3,Medical,Male,2,Research Director,Single,4,3,4.0,1.0,1.0,1,Worked,Fired
3766,Travel_Rarely,Human Resources,3,Human Resources,Male,2,Manufacturing Director,Married,3,3,4.0,3.0,3.0,1,Worked,Worked
3767,Travel_Frequently,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Single,2,3,4.0,3.0,1.0,0,Others,Resignation
3768,Travel_Frequently,Research & Development,3,Medical,Male,1,Manager,Single,2,3,3.0,4.0,3.0,1,Worked,Worked
3769,Travel_Rarely,Sales,5,Marketing,Female,1,Research Scientist,Married,3,3,2.0,3.0,3.0,2,Worked,Worked
3770,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Married,3,3,3.0,2.0,3.0,3,Worked,Worked
3771,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Scientist,Married,3,3,1.0,4.0,3.0,0,Worked,Worked
3772,Travel_Rarely,Research & Development,3,Medical,Female,1,Manager,Married,4,3,3.0,1.0,3.0,0,Worked,Worked
3773,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Research Scientist,Single,3,3,4.0,2.0,3.0,3,Worked,Worked
3774,Travel_Rarely,Sales,3,Life Sciences,Male,3,Laboratory Technician,Married,2,4,4.0,4.0,3.0,1,Worked,Worked
3775,Travel_Frequently,Human Resources,4,Technical Degree,Male,2,Manufacturing Director,Married,3,3,4.0,4.0,1.0,2,Worked,Worked
3776,Travel_Rarely,Sales,1,Life Sciences,Female,1,Manufacturing Director,Married,4,3,1.0,1.0,4.0,1,Worked,Worked
3777,Travel_Rarely,Research & Development,3,Medical,Female,2,Manufacturing Director,Married,2,3,2.0,3.0,3.0,0,Worked,Worked
3778,Travel_Rarely,Sales,5,Life Sciences,Male,1,Manufacturing Director,Single,3,3,3.0,4.0,3.0,2,Worked,Worked
3779,Travel_Rarely,Sales,2,Marketing,Male,1,Manufacturing Director,Divorced,3,3,3.0,1.0,3.0,0,Worked,Worked
3780,Non-Travel,Research & Development,3,Medical,Male,1,Research Scientist,Divorced,2,3,4.0,4.0,3.0,2,Worked,Worked
3781,Travel_Rarely,Research & Development,3,Medical,Female,3,Laboratory Technician,Divorced,4,4,1.0,2.0,3.0,0,Worked,Worked
3782,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Healthcare Representative,Married,4,3,2.0,3.0,3.0,0,Worked,Worked
3783,Travel_Rarely,Research & Development,4,Medical,Male,1,Sales Executive,Married,4,4,4.0,2.0,3.0,0,Worked,Worked
3784,Travel_Rarely,Sales,3,Marketing,Female,4,Research Scientist,Single,2,3,3.0,4.0,2.0,1,Worked,Worked
3785,Travel_Rarely,Research & Development,4,Medical,Male,1,Laboratory Technician,Divorced,3,3,3.0,3.0,3.0,1,Worked,Worked
3786,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Healthcare Representative,Married,4,3,3.0,3.0,2.0,1,Worked,Worked
3787,Travel_Rarely,Research & Development,1,Medical,Male,1,Healthcare Representative,Married,2,4,1.0,1.0,1.0,1,Worked,Worked
3788,Travel_Rarely,Research & Development,3,Other,Male,3,Sales Executive,Married,3,3,2.0,1.0,3.0,2,Salary,Resignation
3789,Travel_Frequently,Sales,3,Marketing,Male,1,Manufacturing Director,Married,3,3,3.0,3.0,3.0,1,Worked,Worked
3790,Travel_Rarely,Sales,2,Life Sciences,Male,1,Sales Executive,Single,3,3,4.0,1.0,3.0,1,Worked,Worked
3791,Travel_Rarely,Research & Development,3,Technical Degree,Male,5,Research Director,Married,3,3,3.0,2.0,3.0,0,Worked,Worked
3792,Travel_Rarely,Research & Development,3,Medical,Female,1,Research Scientist,Divorced,1,3,1.0,1.0,3.0,0,Others,Resignation
3793,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manager,Married,3,4,3.0,4.0,3.0,0,Worked,Fired
3794,Travel_Rarely,Research & Development,3,Medical,Female,3,Sales Executive,Married,2,3,3.0,2.0,3.0,1,Worked,Fired
3795,Non-Travel,Research & Development,4,Life Sciences,Female,5,Research Scientist,Married,3,3,4.0,1.0,2.0,0,Worked,Worked
3796,Travel_Rarely,Research & Development,5,Life Sciences,Male,1,Sales Executive,Married,3,3,3.0,1.0,2.0,1,Worked,Worked
3797,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Sales Executive,Single,3,3,1.0,4.0,1.0,0,Worked,Worked
3798,Travel_Rarely,Research & Development,1,Medical,Female,1,Laboratory Technician,Married,2,3,3.0,4.0,3.0,0,Worked,Worked
3799,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,3,3,2.0,4.0,2.0,1,Worked,Worked
3800,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Director,Married,3,3,1.0,4.0,3.0,0,Worked,Worked
3801,Travel_Rarely,Sales,2,Marketing,Female,1,Sales Executive,Married,4,4,3.0,2.0,3.0,0,Worked,Worked
3802,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Single,2,3,2.0,2.0,4.0,0,Worked,Worked
3803,Travel_Rarely,Human Resources,3,Human Resources,Male,1,Research Scientist,Single,3,3,2.0,3.0,3.0,2,Worked,Worked
3804,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Representative,Single,2,3,2.0,1.0,3.0,0,Worked,Worked
3805,Travel_Rarely,Sales,2,Life Sciences,Female,2,Sales Executive,Single,4,3,1.0,3.0,3.0,0,Worked,Worked
3806,Travel_Rarely,Sales,2,Medical,Female,1,Sales Executive,Married,3,3,4.0,3.0,3.0,0,Worked,Worked
3807,Travel_Frequently,Research & Development,1,Medical,Female,1,Research Scientist,Divorced,3,4,1.0,4.0,4.0,0,Worked,Worked
3808,Travel_Rarely,Research & Development,2,Medical,Female,1,Laboratory Technician,Married,1,3,3.0,3.0,3.0,1,Worked,Worked
3809,Travel_Rarely,Research & Development,2,Life Sciences,Female,3,Manager,Married,3,3,4.0,3.0,3.0,0,Worked,Worked
3810,Travel_Frequently,Sales,3,Life Sciences,Male,2,Human Resources,Married,3,3,1.0,1.0,3.0,0,Worked,Worked
3811,Travel_Rarely,Research & Development,2,Life Sciences,Female,5,Manager,Single,3,3,4.0,4.0,3.0,1,Worked,Worked
3812,Travel_Rarely,Sales,3,Medical,Female,2,Laboratory Technician,Married,3,3,2.0,3.0,2.0,1,Worked,Worked
3813,Travel_Frequently,Research & Development,1,Life Sciences,Female,1,Manager,Married,3,3,4.0,3.0,2.0,0,Worked,Worked
3814,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Laboratory Technician,Married,3,3,4.0,1.0,3.0,0,Worked,Worked
3815,Travel_Rarely,Research & Development,1,Other,Male,1,Manager,Divorced,4,4,4.0,2.0,3.0,1,Worked,Worked
3816,Travel_Rarely,Sales,3,Marketing,Female,3,Sales Representative,Married,2,3,3.0,4.0,2.0,1,Worked,Worked
3817,Travel_Rarely,Research & Development,4,Technical Degree,Male,1,Laboratory Technician,Single,3,3,4.0,1.0,1.0,0,Worked,Worked
3818,Travel_Rarely,Research & Development,0,Life Sciences,Male,0,Sales Executive,Married,3,3,3.0,2.0,3.0,0,Salary,Resignation
3819,Non-Travel,Sales,2,Marketing,Male,3,Sales Executive,Married,2,3,2.0,3.0,2.0,2,Worked,Worked
3820,Travel_Frequently,Research & Development,3,Other,Male,2,Research Scientist,Married,2,4,2.0,3.0,3.0,0,Worked,Worked
3821,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Research Scientist,Married,3,3,2.0,4.0,3.0,1,Worked,Worked
3822,Travel_Rarely,Research & Development,3,Technical Degree,Male,3,Manager,Divorced,3,4,2.0,4.0,2.0,2,Worked,Worked
3823,Travel_Rarely,Research & Development,3,Medical,Female,1,Research Director,Married,3,3,2.0,2.0,2.0,1,Worked,Worked
3824,Travel_Rarely,Sales,2,Technical Degree,Female,2,Research Scientist,Single,3,3,3.0,1.0,3.0,0,Worked,Worked
3825,Non-Travel,Sales,4,Life Sciences,Male,2,Manufacturing Director,Married,2,3,1.0,1.0,3.0,1,Worked,Worked
3826,Travel_Frequently,Research & Development,3,Medical,Male,2,Research Scientist,Single,3,4,4.0,1.0,3.0,1,Worked,Worked
3827,Travel_Rarely,Research & Development,1,Medical,Male,2,Manufacturing Director,Married,3,3,3.0,3.0,3.0,1,Worked,Worked
3828,Travel_Frequently,Sales,4,Marketing,Male,5,Manufacturing Director,Divorced,2,3,3.0,4.0,3.0,1,Worked,Worked
3829,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Healthcare Representative,Married,3,3,3.0,1.0,2.0,1,Worked,Worked
3830,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Research Scientist,Married,3,3,2.0,1.0,3.0,1,Worked,Worked
3831,Travel_Rarely,Research & Development,1,Life Sciences,Male,4,Research Scientist,Divorced,3,3,4.0,1.0,3.0,0,Worked,Worked
3832,Travel_Rarely,Research & Development,3,Medical,Female,2,Sales Executive,Married,2,4,2.0,1.0,3.0,0,Worked,Worked
3833,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Manufacturing Director,Divorced,3,3,2.0,1.0,2.0,2,Worked,Worked
3834,Travel_Rarely,Research & Development,1,Life Sciences,Female,1,Laboratory Technician,Single,3,3,3.0,4.0,3.0,1,Worked,Worked
3835,Travel_Frequently,Research & Development,5,Medical,Male,1,Research Director,Single,2,3,2.0,4.0,4.0,1,Stress,Resignation
3836,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Scientist,Married,2,3,4.0,3.0,3.0,3,Worked,Worked
3837,Travel_Rarely,Sales,4,Life Sciences,Male,1,Laboratory Technician,Divorced,3,3,3.0,3.0,3.0,0,Worked,Worked
3838,Travel_Rarely,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,Married,3,3,1.0,3.0,3.0,1,Worked,Worked
3839,Non-Travel,Research & Development,3,Medical,Female,2,Sales Executive,Married,3,3,3.0,3.0,3.0,1,Worked,Worked
3840,Travel_Rarely,Research & Development,4,Technical Degree,Male,1,Laboratory Technician,Married,4,3,3.0,3.0,2.0,1,Worked,Worked
3841,Travel_Frequently,Research & Development,3,Technical Degree,Female,2,Manager,Single,3,3,1.0,3.0,1.0,0,Worked,Worked
3842,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Divorced,2,3,4.0,4.0,3.0,2,Worked,Worked
3843,Travel_Rarely,Research & Development,4,Life Sciences,Female,3,Sales Executive,Married,3,3,4.0,3.0,4.0,0,Worked,Worked
3844,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Healthcare Representative,Married,3,3,4.0,1.0,3.0,1,Stress,Resignation
3845,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Married,3,3,2.0,2.0,1.0,0,Worked,Worked
3846,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Healthcare Representative,Single,2,3,3.0,4.0,2.0,0,Worked,Worked
3847,Travel_Frequently,Sales,2,Marketing,Male,1,Laboratory Technician,Married,2,3,1.0,4.0,3.0,1,Worked,Worked
3848,Travel_Frequently,Sales,4,Marketing,Female,3,Manager,Married,3,3,3.0,4.0,3.0,3,Worked,Worked
3849,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manager,Divorced,1,3,1.0,4.0,2.0,0,Others,Resignation
3850,Travel_Frequently,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,3,4,1.0,4.0,3.0,1,Worked,Worked
3851,Travel_Rarely,Sales,4,Life Sciences,Male,3,Sales Executive,Married,1,3,2.0,3.0,3.0,1,Worked,Worked
3852,Travel_Frequently,Research & Development,3,Life Sciences,Male,1,Research Scientist,Single,3,4,4.0,4.0,2.0,0,Worked,Worked
3853,Travel_Rarely,Sales,4,Marketing,Male,1,Research Director,Single,3,3,1.0,1.0,1.0,2,Salary,Resignation
3854,Travel_Rarely,Research & Development,1,Medical,Female,2,Manager,Single,2,3,3.0,3.0,3.0,1,Worked,Worked
3855,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Sales Executive,Married,2,4,2.0,1.0,3.0,0,Worked,Worked
3856,Travel_Frequently,Sales,1,Marketing,Male,4,Manufacturing Director,Divorced,2,3,4.0,3.0,3.0,0,Worked,Worked
3857,Travel_Rarely,Sales,3,Marketing,Female,2,Research Director,Married,3,3,4.0,2.0,3.0,0,Worked,Worked
3858,Travel_Rarely,Sales,2,Life Sciences,Male,2,Research Director,Married,2,4,1.0,2.0,3.0,0,Worked,Worked
3859,Travel_Rarely,Research & Development,2,Medical,Male,3,Sales Executive,Divorced,2,3,4.0,1.0,3.0,1,Worked,Worked
3860,Travel_Rarely,Research & Development,4,Medical,Female,2,Sales Executive,Single,3,3,3.0,3.0,3.0,1,Worked,Worked
3861,Travel_Rarely,Research & Development,3,Medical,Male,3,Laboratory Technician,Divorced,3,3,4.0,2.0,3.0,0,Worked,Worked
3862,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Single,3,3,1.0,2.0,3.0,0,Worked,Worked
3863,Travel_Rarely,Human Resources,2,Life Sciences,Female,2,Research Scientist,Married,3,3,3.0,3.0,3.0,3,Worked,Worked
3864,Non-Travel,Research & Development,4,Life Sciences,Male,4,Laboratory Technician,Married,3,3,4.0,3.0,3.0,0,Worked,Worked
3865,Travel_Rarely,Research & Development,2,Medical,Female,2,Healthcare Representative,Divorced,3,3,4.0,1.0,3.0,0,Worked,Worked
3866,Travel_Rarely,Sales,3,Marketing,Male,1,Laboratory Technician,Married,3,3,2.0,3.0,3.0,0,Worked,Worked
3867,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Research Scientist,Married,3,3,3.0,3.0,3.0,1,Worked,Worked
3868,Travel_Frequently,Research & Development,4,Medical,Male,1,Research Director,Single,2,3,4.0,4.0,4.0,1,Salary,Resignation
3869,Travel_Frequently,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,3,3,4.0,4.0,4.0,1,Worked,Worked
3870,Travel_Rarely,Research & Development,2,Medical,Male,2,Sales Representative,Divorced,2,3,1.0,2.0,2.0,0,Worked,Worked
3871,Travel_Rarely,Research & Development,3,Medical,Male,5,Sales Executive,Divorced,2,3,4.0,4.0,3.0,3,Worked,Worked
3872,Travel_Rarely,Research & Development,4,Technical Degree,Male,5,Research Scientist,Divorced,3,3,4.0,2.0,2.0,0,Worked,Worked
3873,Travel_Rarely,Research & Development,4,Technical Degree,Female,2,Sales Executive,Married,2,3,1.0,4.0,3.0,0,Worked,Worked
3874,Travel_Rarely,Research & Development,4,Medical,Male,1,Laboratory Technician,Divorced,2,3,4.0,1.0,2.0,0,Worked,Worked
3875,Travel_Frequently,Sales,2,Medical,Female,1,Sales Executive,Single,3,3,4.0,2.0,3.0,3,Worked,Worked
3876,Travel_Rarely,Research & Development,4,Medical,Male,3,Laboratory Technician,Divorced,2,4,2.0,2.0,3.0,1,Worked,Worked
3877,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,Single,1,3,3.0,3.0,3.0,0,Worked,Worked
3878,Travel_Rarely,Research & Development,4,Life Sciences,Female,4,Manager,Single,4,3,4.0,3.0,3.0,0,Worked,Worked
3879,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Sales Representative,Single,3,3,4.0,1.0,3.0,1,Worked,Worked
3880,Non-Travel,Research & Development,2,Medical,Female,2,Healthcare Representative,Divorced,2,3,3.0,4.0,3.0,0,Worked,Worked
3881,Travel_Rarely,Research & Development,2,Technical Degree,Male,3,Sales Executive,Married,3,3,1.0,3.0,2.0,0,Worked,Worked
3882,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Healthcare Representative,Divorced,2,3,3.0,4.0,3.0,0,Worked,Worked
3883,Travel_Rarely,Human Resources,3,Life Sciences,Female,3,Laboratory Technician,Single,3,3,4.0,3.0,3.0,0,Stress,Resignation
3884,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Sales Executive,Married,3,3,4.0,3.0,2.0,1,Worked,Worked
3885,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Research Director,Married,3,3,2.0,4.0,3.0,0,Worked,Worked
3886,Travel_Frequently,Sales,2,Marketing,Male,1,Healthcare Representative,Married,1,3,4.0,3.0,3.0,1,Others,Resignation
3887,Travel_Rarely,Sales,3,Life Sciences,Male,2,Research Scientist,Single,3,3,4.0,2.0,3.0,1,Worked,Fired
3888,Non-Travel,Research & Development,2,Medical,Male,1,Human Resources,Single,3,4,4.0,4.0,3.0,1,Worked,Worked
3889,Travel_Rarely,Research & Development,1,Life Sciences,Male,5,Laboratory Technician,Divorced,3,3,1.0,2.0,3.0,2,Worked,Worked
3890,Travel_Rarely,Sales,3,Life Sciences,Female,2,Research Scientist,Married,1,3,2.0,4.0,4.0,1,Worked,Worked
3891,Travel_Rarely,Sales,4,Medical,Male,1,Manager,Divorced,2,3,3.0,4.0,4.0,1,Worked,Worked
3892,Travel_Rarely,Sales,3,Life Sciences,Male,3,Manager,Married,3,3,2.0,2.0,3.0,0,Worked,Worked
3893,Travel_Frequently,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Divorced,3,3,3.0,4.0,2.0,1,Worked,Worked
3894,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Healthcare Representative,Married,3,3,2.0,4.0,3.0,0,Worked,Worked
3895,Travel_Rarely,Research & Development,2,Medical,Male,2,Research Scientist,Divorced,3,3,3.0,4.0,3.0,2,Salary,Resignation
3896,Travel_Rarely,Human Resources,3,Life Sciences,Male,1,Research Scientist,Married,4,3,3.0,4.0,3.0,0,Worked,Worked
3897,Travel_Frequently,Research & Development,3,Life Sciences,Male,3,Sales Executive,Single,3,3,1.0,4.0,4.0,0,Worked,Worked
3898,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Sales Executive,Married,1,3,4.0,4.0,3.0,0,Worked,Worked
3899,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Sales Executive,Married,3,3,3.0,3.0,3.0,0,Worked,Worked
3900,Travel_Rarely,Sales,4,Marketing,Male,1,Research Scientist,Single,3,3,4.0,3.0,3.0,0,Worked,Worked
3901,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,3,3,4.0,3.0,3.0,1,Worked,Worked
3902,Travel_Rarely,Human Resources,4,Life Sciences,Female,3,Research Scientist,Single,1,3,3.0,4.0,2.0,1,Worked,Worked
3903,Non-Travel,Sales,3,Life Sciences,Female,2,Manufacturing Director,Married,2,3,3.0,3.0,2.0,2,Worked,Worked
3904,Travel_Rarely,Sales,2,Medical,Female,2,Manager,Married,2,3,4.0,3.0,3.0,0,Others,Resignation
3905,Travel_Frequently,Research & Development,3,Medical,Female,2,Sales Executive,Married,3,3,3.0,3.0,1.0,2,Salary,Resignation
3906,Travel_Rarely,Research & Development,1,Medical,Male,1,Sales Executive,Married,3,3,4.0,3.0,4.0,1,Worked,Worked
3907,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Director,Single,3,4,4.0,2.0,3.0,1,Worked,Worked
3908,Travel_Frequently,Sales,1,Marketing,Male,2,Laboratory Technician,Married,3,3,1.0,3.0,2.0,1,Worked,Worked
3909,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Sales Executive,Married,3,3,2.0,3.0,4.0,2,Worked,Worked
3910,Travel_Rarely,Research & Development,0,Life Sciences,Male,0,Sales Executive,Married,1,3,3.0,2.0,3.0,0,Worked,Worked
3911,Travel_Rarely,Research & Development,2,Technical Degree,Male,1,Healthcare Representative,Married,3,3,2.0,1.0,3.0,1,Worked,Worked
3912,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Research Scientist,Divorced,2,3,2.0,1.0,4.0,1,Worked,Worked
3913,Travel_Rarely,Research & Development,3,Medical,Male,4,Sales Executive,Single,2,3,3.0,2.0,3.0,0,Worked,Worked
3914,Travel_Rarely,Sales,4,Life Sciences,Male,1,Laboratory Technician,Married,3,4,4.0,3.0,3.0,1,Worked,Worked
3915,Travel_Rarely,Sales,4,Marketing,Male,1,Laboratory Technician,Married,3,3,2.0,4.0,2.0,1,Worked,Worked
3916,Non-Travel,Research & Development,2,Life Sciences,Female,2,Sales Executive,Married,3,3,3.0,2.0,1.0,1,Worked,Worked
3917,Travel_Rarely,Research & Development,4,Technical Degree,Female,3,Sales Executive,Divorced,3,4,3.0,4.0,2.0,0,Worked,Worked
3918,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,Divorced,3,4,2.0,1.0,3.0,0,Others,Resignation
3919,Travel_Rarely,Research & Development,3,Medical,Female,2,Research Director,Single,3,3,1.0,2.0,3.0,2,Salary,Resignation
3920,Travel_Rarely,Sales,4,Life Sciences,Male,3,Manufacturing Director,Single,3,3,3.0,2.0,1.0,2,Worked,Worked
3921,Travel_Frequently,Sales,3,Marketing,Male,2,Sales Executive,Single,3,3,4.0,4.0,2.0,1,Worked,Worked
3922,Non-Travel,Research & Development,3,Life Sciences,Female,2,Manufacturing Director,Married,2,3,4.0,4.0,3.0,0,Worked,Worked
3923,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Scientist,Married,2,3,4.0,3.0,1.0,2,Worked,Worked
3924,Travel_Rarely,Sales,3,Life Sciences,Male,3,Manufacturing Director,Single,2,3,2.0,2.0,2.0,1,Worked,Worked
3925,Travel_Rarely,Research & Development,4,Medical,Male,1,Sales Representative,Married,3,3,3.0,3.0,4.0,0,Worked,Worked
3926,Travel_Frequently,Sales,3,Life Sciences,Male,1,Research Director,Single,3,3,4.0,1.0,3.0,1,Worked,Worked
3927,Travel_Frequently,Sales,4,Marketing,Male,1,Sales Executive,Married,3,3,1.0,4.0,3.0,1,Worked,Worked
3928,Travel_Frequently,Research & Development,3,Life Sciences,Female,1,Human Resources,Divorced,3,3,3.0,4.0,2.0,0,Others,Resignation
3929,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Laboratory Technician,Married,4,3,1.0,3.0,3.0,2,Worked,Worked
3930,Travel_Rarely,Sales,3,Life Sciences,Male,1,Manager,Single,2,3,3.0,4.0,2.0,1,Worked,Worked
3931,Travel_Rarely,Sales,3,Marketing,Male,5,Research Scientist,Single,3,3,2.0,2.0,3.0,0,Salary,Resignation
3932,Travel_Frequently,Research & Development,4,Life Sciences,Female,1,Sales Executive,Single,3,4,4.0,3.0,4.0,1,Worked,Worked
3933,Travel_Rarely,Sales,3,Life Sciences,Male,3,Sales Executive,Divorced,3,3,3.0,1.0,3.0,0,Worked,Worked
3934,Travel_Rarely,Research & Development,2,Medical,Female,2,Healthcare Representative,Married,2,3,4.0,4.0,3.0,0,Worked,Worked
3935,Non-Travel,Research & Development,4,Medical,Male,1,Sales Representative,Single,3,3,4.0,2.0,2.0,1,Worked,Worked
