,Unnamed: 0,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,mean_time
3369,3369,36,9,24360,4.0,13,16,3,11,3,9,7.1
3370,3370,19,15,160640,1.0,15,1,3,1,0,0,10.62
3371,3371,20,29,27070,1.0,11,1,2,1,0,0,6.09
3372,3372,31,1,190680,0.0,12,10,1,9,8,5,8.3
3373,3373,40,1,39310,8.0,19,3,2,1,0,0,8.1
3374,3374,32,24,37300,1.0,25,8,4,8,6,3,7.91
3375,3375,36,10,22320,1.0,12,16,2,16,3,7,9.8
3376,3376,33,1,44650,0.0,13,6,3,5,1,4,6.02
3377,3377,37,10,30720,5.0,14,17,3,14,11,7,6.33
3378,3378,45,8,33190,1.0,12,9,3,9,0,8,6.32
3379,3379,29,29,192020,1.0,12,3,5,3,0,2,7.6
3380,3380,35,1,136750,1.0,15,5,5,5,1,0,6.38
3381,3381,52,5,29110,2.0,17,26,3,9,7,8,6.98
3382,3382,58,9,59570,4.0,14,7,2,1,0,0,7.47
3383,3383,53,9,39200,6.0,16,22,3,17,15,2,6.52
3384,3384,30,3,64340,5.0,14,10,3,8,7,7,8.0
3385,3385,38,4,100480,1.0,23,6,2,5,1,3,8.08
3386,3386,35,1,109380,6.0,14,12,2,10,0,8,7.34
3387,3387,39,1,23400,0.0,11,9,2,8,0,7,6.5
3388,3388,40,2,65450,4.0,15,22,2,1,0,0,9.51
3389,3389,47,7,69310,1.0,11,20,3,19,2,7,10.08
3390,3390,36,28,48980,4.0,13,12,3,7,0,7,6.83
3391,3391,31,28,25930,0.0,21,4,2,3,1,2,8.2
3392,3392,33,15,194360,1.0,19,10,4,10,6,0,7.88
3393,3393,29,3,27230,6.0,11,3,2,0,0,0,10.32
3394,3394,33,2,34790,3.0,12,5,3,3,0,2,7.48
3395,3395,45,26,27940,3.0,19,8,2,5,0,2,7.01
3396,3396,50,10,52490,9.0,21,32,2,5,1,3,7.39
3397,3397,33,1,21760,1.0,14,6,2,6,1,2,8.98
3398,3398,41,11,168720,2.0,15,21,2,18,0,11,7.86
3399,3399,27,20,34850,9.0,17,4,2,2,2,2,7.1
3400,3400,45,2,66440,1.0,12,9,3,9,0,8,8.71
3401,3401,47,18,55820,1.0,16,9,3,9,0,7,8.01
3402,3402,30,2,40000,4.0,12,7,5,5,0,1,10.49
3403,3403,50,1,134960,3.0,18,22,3,12,1,5,9.49
3404,3404,38,13,32100,0.0,17,3,5,2,0,2,7.69
3405,3405,46,28,190450,6.0,11,13,2,8,0,7,6.92
3406,3406,24,28,118490,1.0,16,5,3,4,3,2,6.59
3407,3407,35,24,20700,1.0,13,5,1,4,0,2,9.32
3408,3408,31,5,65020,1.0,12,4,3,4,0,3,6.31
3409,3409,18,5,32300,1.0,12,0,3,0,0,0,6.33
3410,3410,54,23,136030,8.0,13,22,2,10,0,8,6.6
3411,3411,35,6,119960,1.0,19,16,3,16,10,1,9.6
3412,3412,30,4,56050,0.0,12,9,0,8,1,7,10.12
3413,3413,20,2,63970,1.0,17,1,3,1,0,0,8.32
3414,3414,30,8,191440,0.0,11,4,3,3,1,2,7.59
3415,3415,26,1,175840,1.0,20,8,2,8,1,3,7.9
3416,3416,22,8,49070,1.0,21,4,2,4,1,1,7.31
3417,3417,48,2,45540,2.0,11,19,3,2,2,2,8.02
3418,3418,48,3,54150,7.0,11,27,1,15,4,8,6.5
3419,3419,41,2,47410,6.0,16,8,3,2,2,1,6.91
3420,3420,39,2,21150,1.0,18,21,3,21,11,8,7.14
3421,3421,27,3,31610,0.0,13,4,0,3,2,2,7.31
3422,3422,35,24,57450,1.0,17,3,4,3,1,2,6.88
3423,3423,42,23,23730,6.0,14,21,3,1,0,0,8.01
3424,3424,50,27,33100,4.0,22,8,3,1,0,0,6.23
3425,3425,59,16,186650,3.0,12,30,3,5,4,3,10.12
3426,3426,37,15,44850,5.0,11,15,2,1,0,0,6.6
3427,3427,55,26,27890,3.0,13,17,2,8,6,7,8.6
3428,3428,41,19,58280,1.0,13,21,0,21,5,10,6.3
3429,3429,38,24,23260,8.0,14,19,3,1,0,0,8.41
3430,3430,26,21,135250,8.0,17,7,4,2,2,2,7.71
3431,3431,52,5,14200,1.0,13,33,2,32,6,9,6.01
3432,3432,44,16,80200,3.0,11,23,2,12,11,11,10.9
3433,3433,50,2,36880,0.0,11,19,3,18,0,13,6.48
3434,3434,36,2,54820,1.0,18,18,3,17,15,14,7.8
3435,3435,39,11,160150,1.0,11,21,3,21,2,8,10.8
3436,3436,33,9,12000,0.0,11,3,3,2,2,2,7.58
3437,3437,45,7,56610,3.0,12,26,2,9,1,1,7.39
3438,3438,32,15,69290,9.0,20,10,6,8,7,7,7.18
3439,3439,34,6,96130,0.0,12,16,5,15,0,9,7.11
3440,3440,59,5,56740,3.0,12,14,6,6,0,4,8.11
3441,3441,45,16,54840,1.0,20,6,6,6,0,4,6.69
3442,3442,53,8,120610,2.0,20,30,2,15,6,12,7.78
3443,3443,36,7,56600,7.0,12,9,3,1,0,0,6.07
3444,3444,26,2,48210,6.0,14,6,2,3,1,2,8.2
3445,3445,34,2,64100,1.0,13,1,5,1,0,0,9.21
3446,3446,28,10,52100,1.0,15,1,1,1,0,0,7.79
3447,3447,38,9,26950,3.0,14,8,4,2,2,2,7.59
3448,3448,50,5,118780,2.0,13,29,2,8,7,7,9.58
3449,3449,37,1,170680,3.0,23,8,6,4,0,1,7.28
3450,3450,40,2,24550,1.0,15,8,2,7,7,5,6.09
3451,3451,26,3,139640,1.0,11,5,1,5,1,3,7.71
3452,3452,46,2,49410,9.0,13,23,2,2,2,2,7.38
3453,3453,54,5,24780,6.0,11,13,0,9,7,0,7.61
3454,3454,56,1,52280,2.0,11,18,4,5,0,3,6.92
3455,3455,36,4,44780,0.0,18,15,3,14,7,8,6.63
3456,3456,55,2,75470,7.0,16,31,2,9,6,2,6.1
3457,3457,43,25,50550,5.0,22,18,2,1,0,0,7.89
3458,3458,20,8,34640,1.0,20,2,3,2,0,2,9.08
3459,3459,21,1,57750,1.0,18,1,2,1,1,0,6.6
3460,3460,46,12,89430,8.0,12,19,6,16,1,7,10.99
3461,3461,51,23,192720,9.0,20,18,2,10,2,7,8.7
3462,3462,28,19,52380,1.0,17,10,4,10,1,9,7.38
3463,3463,26,5,46820,1.0,11,6,3,5,1,3,7.52
3464,3464,30,8,183000,0.0,14,7,6,6,0,2,6.19
3465,3465,41,1,52570,1.0,14,10,2,10,0,8,7.91
3466,3466,38,5,63490,0.0,11,20,3,19,1,9,7.32
3467,3467,40,1,48690,4.0,12,14,2,11,11,1,7.9
3468,3468,27,11,99850,1.0,14,3,3,3,1,2,7.99
3469,3469,55,23,36970,3.0,13,23,1,3,1,2,6.68
3470,3470,28,1,74570,3.0,11,10,1,8,1,7,6.56
3471,3471,44,18,21190,9.0,15,24,3,20,3,6,6.18
3472,3472,33,23,39830,4.0,12,9,3,3,1,2,6.36
3473,3473,35,7,61180,0.0,21,9,3,8,4,7,9.82
3474,3474,33,1,62140,1.0,19,14,3,13,3,8,7.78
3475,3475,28,1,63470,1.0,15,4,2,4,2,2,6.73
3476,3476,34,29,115100,0.0,14,7,5,6,0,4,6.67
3477,3477,37,7,71430,2.0,21,8,6,1,0,0,10.62
3478,3478,25,25,82680,1.0,12,7,3,7,5,6,10.94
3479,3479,26,8,80950,1.0,15,1,3,1,0,0,7.83
3480,3480,33,8,29040,4.0,13,5,2,2,2,2,10.2
3481,3481,42,11,60320,0.0,14,23,2,22,13,7,6.82
3482,3482,28,7,29760,1.0,14,1,3,1,0,0,6.3
3483,3483,50,1,159920,3.0,14,5,3,0,0,0,10.51
3484,3484,33,9,46490,0.0,12,4,2,3,0,2,8.02
3485,3485,34,1,26960,3.0,23,6,3,0,0,0,7.08
3486,3486,48,2,23700,2.0,11,27,3,5,2,1,6.17
3487,3487,45,1,125040,1.0,12,15,2,15,4,12,6.01
3488,3488,52,1,59740,7.0,18,18,6,8,4,0,7.99
3489,3489,38,6,47360,0.0,11,9,3,8,2,7,10.69
3490,3490,29,8,52960,4.0,14,11,3,7,1,7,6.33
3491,3491,28,1,67810,0.0,15,10,2,9,1,7,6.9
3492,3492,46,6,21740,3.0,11,23,3,12,4,9,6.39
3493,3493,38,7,66530,7.0,20,10,2,1,0,0,7.41
3494,3494,43,5,96990,8.0,19,18,3,8,0,1,7.08
3495,3495,39,1,67550,7.0,14,21,2,18,11,5,7.18
3496,3496,40,1,22130,1.0,17,21,4,20,4,9,6.02
3497,3497,21,1,26100,1.0,11,2,3,2,2,2,10.47
3498,3498,39,6,28510,9.0,15,9,2,5,0,3,6.19
3499,3499,36,1,34520,2.0,13,18,4,11,0,9,7.2
3500,3500,31,7,52580,0.0,14,3,5,2,2,2,6.6
3501,3501,28,2,93550,0.0,11,6,4,5,0,4,7.49
3502,3502,35,9,104960,1.0,13,5,2,5,0,2,6.62
3503,3503,49,2,63800,6.0,23,22,1,9,2,3,7.22
3504,3504,34,9,26570,2.0,13,5,3,3,0,2,7.98
3505,3505,29,1,27160,0.0,18,8,2,7,1,1,7.09
3506,3506,42,21,22010,4.0,12,16,3,1,0,0,7.21
3507,3507,29,4,65400,1.0,22,10,2,10,1,2,10.9
3508,3508,38,1,38160,1.0,13,7,2,7,5,0,6.5
3509,3509,28,6,52530,1.0,15,3,2,3,0,2,10.68
3510,3510,18,2,109650,1.0,18,0,5,0,0,0,7.01
3511,3511,33,3,49360,0.0,14,6,2,5,0,3,8.99
3512,3512,41,4,25430,3.0,12,6,3,1,0,0,8.1
3513,3513,31,10,53040,1.0,17,2,3,2,2,2,7.13
3514,3514,37,23,166590,7.0,16,9,2,6,1,3,7.97
3515,3515,27,6,42600,1.0,11,4,2,4,2,2,7.36
3516,3516,34,1,24760,1.0,19,6,2,6,1,3,7.09
3517,3517,35,6,31020,1.0,13,6,3,5,1,4,6.8
3518,3518,29,6,22440,1.0,12,11,5,11,3,10,6.77
3519,3519,40,2,75960,9.0,11,20,0,18,2,13,6.72
3520,3520,42,2,22850,0.0,16,22,3,21,13,14,8.05
3521,3521,42,1,30340,7.0,21,9,3,6,1,5,7.71
3522,3522,35,5,57150,6.0,24,10,0,8,1,7,7.12
3523,3523,24,7,25760,8.0,17,6,3,4,1,2,7.94
3524,3524,28,15,41970,1.0,13,1,3,1,0,0,10.34
3525,3525,26,1,143360,1.0,21,8,3,8,0,7,7.47
3526,3526,30,7,34480,1.0,11,10,3,10,1,4,7.69
3527,3527,40,26,194060,3.0,20,16,2,1,0,0,10.46
3528,3528,35,18,65380,2.0,16,15,3,7,6,4,6.91
3529,3529,34,6,43060,0.0,11,14,2,13,4,9,7.52
3530,3530,35,3,22580,1.0,11,2,2,2,2,2,7.96
3531,3531,43,5,45220,8.0,15,7,3,4,1,3,7.49
3532,3532,32,11,44870,1.0,11,1,5,1,0,0,6.59
3533,3533,0,0,0,1.0,0,0,0,0,0,0,6.29
3534,3534,29,26,22180,1.0,24,10,1,10,0,8,7.51
3535,3535,19,23,191970,1.0,12,1,2,1,0,0,7.31
3536,3536,45,22,132120,4.0,13,7,4,3,0,2,8.79
3537,3537,37,14,65770,1.0,13,14,1,14,3,11,6.83
3538,3538,20,6,83920,1.0,17,2,5,2,1,2,6.68
3539,3539,44,6,45580,1.0,13,6,2,6,0,2,10.41
3540,3540,53,6,40310,3.0,12,26,3,7,4,7,6.03
3541,3541,29,23,79690,0.0,14,6,3,5,1,3,8.91
3542,3542,22,22,26540,0.0,24,1,5,0,0,0,9.88
3543,3543,46,2,165550,8.0,14,28,4,26,15,9,5.99
3544,3544,44,20,45560,2.0,13,6,4,0,0,0,6.2
3545,3545,33,28,60910,1.0,15,5,6,5,1,4,7.8
3546,3546,41,12,195660,6.0,16,5,2,1,0,0,7.18
3547,3547,30,20,48100,8.0,18,8,3,4,0,3,7.51
3548,3548,40,9,45230,5.0,16,5,5,0,0,0,6.81
3549,3549,50,25,32020,2.0,24,32,2,2,2,2,7.17
3550,3550,28,6,23510,1.0,16,6,4,6,3,3,7.15
3551,3551,46,8,17020,5.0,21,25,2,4,0,3,7.31
3552,3552,35,4,180410,3.0,20,15,3,7,1,7,8.49
3553,3553,24,28,28860,1.0,19,1,5,1,0,0,6.6
3554,3554,33,9,20970,1.0,14,10,5,10,0,1,6.02
3555,3555,36,9,119350,1.0,11,7,6,7,1,7,6.61
3556,3556,30,29,25460,1.0,14,10,2,10,8,9,6.02
3557,3557,44,3,25640,1.0,12,20,3,20,13,17,7.61
3558,3558,20,18,84120,1.0,13,2,2,2,2,2,6.3
3559,3559,46,9,141180,2.0,22,12,3,6,1,4,6.23
3560,3560,42,5,170460,7.0,11,10,3,4,0,3,7.49
3561,3561,60,2,25640,0.0,14,12,3,11,1,9,8.6
3562,3562,32,10,102660,1.0,11,2,3,2,2,2,7.29
3563,3563,32,9,50700,4.0,12,10,6,8,0,7,8.41
3564,3564,36,3,178610,2.0,18,17,2,7,7,7,7.99
3565,3565,33,26,42300,0.0,12,15,0,14,4,10,6.13
3566,3566,40,1,37800,7.0,12,7,2,5,1,3,7.32
3567,3567,25,6,27680,0.0,22,5,0,4,1,1,8.02
3568,3568,30,9,90710,0.0,19,12,2,11,5,7,9.19
3569,3569,42,8,106480,3.0,13,20,1,1,0,0,9.46
3570,3570,35,1,136100,4.0,22,16,4,13,4,12,9.81
3571,3571,27,7,34080,1.0,24,9,2,9,6,8,9.16
3572,3572,54,9,29830,7.0,14,33,2,5,1,4,6.28
3573,3573,44,4,76320,1.0,21,10,3,10,7,7,6.01
3574,3574,19,2,98240,1.0,18,1,2,1,0,0,8.41
3575,3575,29,19,99500,1.0,20,3,3,3,1,2,7.38
3576,3576,54,9,20930,3.0,19,36,2,10,0,9,7.7
3577,3577,31,21,99800,1.0,12,6,1,6,0,1,8.62
3578,3578,31,24,38940,1.0,12,10,3,10,1,8,7.31
3579,3579,59,3,40510,5.0,16,13,3,6,0,5,7.38
3580,3580,43,11,168350,3.0,17,25,3,8,0,7,6.57
3581,3581,49,14,62300,2.0,14,23,2,1,0,0,6.68
3582,3582,36,5,47170,1.0,19,12,3,11,0,7,6.06
3583,3583,48,1,132370,5.0,13,7,2,1,0,0,6.08
3584,3584,27,6,37550,1.0,19,5,2,5,0,3,7.99
3585,3585,29,17,65820,1.0,19,6,3,6,1,0,8.77
3586,3586,48,1,74060,6.0,14,25,2,1,0,0,6.17
3587,3587,29,3,48050,3.0,16,9,2,7,1,7,6.87
3588,3588,34,9,27410,0.0,15,2,3,1,0,0,6.0
3589,3589,44,4,42620,7.0,18,26,2,22,3,10,7.02
3590,3590,33,8,161840,0.0,13,10,2,9,0,8,10.97
3591,3591,19,2,115570,1.0,22,1,0,1,0,1,10.77
3592,3592,23,2,18780,1.0,13,1,2,1,0,1,7.48
3593,3593,25,1,109320,1.0,11,1,3,1,1,0,9.22
3594,3594,26,9,68110,1.0,11,8,4,8,2,2,8.7
3595,3595,45,12,43060,2.0,11,26,3,24,1,11,9.92
3596,3596,55,27,48590,1.0,24,34,3,33,15,0,9.59
3597,3597,21,20,53370,1.0,14,2,2,2,2,2,7.57
3598,3598,46,1,23400,2.0,13,26,2,11,0,8,6.89
3599,3599,34,13,74910,0.0,14,4,3,3,0,2,8.9
3600,3600,51,14,105270,4.0,14,31,3,29,11,10,11.02
3601,3601,59,4,165950,6.0,21,25,2,9,5,4,6.61
3602,3602,34,14,88340,4.0,13,15,1,11,5,10,6.78
3603,3603,28,2,55770,0.0,19,5,3,4,0,2,10.41
3604,3604,44,3,47070,1.0,17,26,4,25,14,13,7.8
3605,3605,34,1,24000,4.0,18,14,3,10,1,8,7.5
3606,3606,35,9,98240,0.0,19,4,2,3,2,2,10.49
3607,3607,42,23,64470,6.0,13,18,3,1,0,0,9.39
3608,3608,43,7,195020,3.0,18,23,3,21,15,17,6.4
3609,3609,36,2,27250,9.0,21,18,4,16,5,12,10.61
3610,3610,44,21,62720,1.0,19,10,3,10,0,5,6.0
3611,3611,28,2,21270,1.0,14,2,3,2,2,2,9.69
3612,3612,51,21,182000,0.0,17,8,3,7,7,7,6.99
3613,3613,30,2,20960,7.0,11,10,2,8,1,7,9.52
3614,3614,29,29,28860,3.0,13,10,4,7,7,7,8.42
3615,3615,28,1,20330,2.0,15,5,5,3,1,2,6.85
3616,3616,25,18,36220,1.0,25,2,0,2,2,1,8.02
3617,3617,32,10,42330,1.0,11,10,5,10,0,8,6.81
3618,3618,45,19,36810,3.0,17,22,2,0,0,0,6.01
3619,3619,39,29,54600,6.0,13,21,3,19,15,2,8.41
3620,3620,58,27,21870,1.0,18,2,1,2,2,2,6.0
3621,3621,32,5,96020,1.0,13,10,3,10,1,1,6.47
3622,3622,39,18,28360,0.0,20,6,3,5,0,3,7.71
3623,3623,30,9,40890,0.0,18,10,2,9,6,7,6.2
3624,3624,36,1,166270,3.0,12,10,5,7,1,7,6.69
3625,3625,46,4,26190,6.0,12,10,3,7,5,7,7.7
3626,3626,28,1,56790,0.0,13,10,2,9,7,5,8.0
3627,3627,50,20,154020,4.0,21,25,3,3,1,2,10.39
3628,3628,40,8,59850,2.0,13,9,1,5,1,0,9.79
3629,3629,52,3,25790,9.0,19,10,1,8,7,7,10.05
3630,3630,30,6,30410,1.0,11,9,2,9,0,8,10.37
3631,3631,39,26,34470,0.0,14,9,5,8,1,7,5.98
3632,3632,31,1,195130,1.0,12,10,1,10,9,6,10.11
3633,3633,41,6,27730,1.0,11,19,3,19,11,9,7.8
3634,3634,31,3,71040,1.0,14,3,3,3,2,2,9.08
3635,3635,44,5,63220,4.0,11,10,2,3,1,2,6.03
3636,3636,42,4,20830,0.0,12,21,3,20,2,10,9.7
3637,3637,55,11,83810,4.0,15,23,3,19,9,11,6.59
3638,3638,56,3,26910,6.0,16,36,6,7,7,7,7.95
3639,3639,40,1,42860,9.0,15,6,6,4,0,0,7.24
3640,3640,34,3,26590,0.0,24,10,2,9,1,6,7.41
3641,3641,40,4,94340,1.0,13,9,3,9,8,8,6.01
3642,3642,41,1,55610,0.0,11,10,2,9,1,7,7.69
3643,3643,35,1,66460,1.0,13,9,2,9,1,1,9.54
3644,3644,51,18,77250,1.0,13,33,2,33,0,10,9.52
3645,3645,38,2,107250,3.0,18,11,5,7,1,7,6.6
3646,3646,34,4,88470,1.0,16,10,3,10,9,6,7.22
3647,3647,25,6,20450,3.0,19,7,3,3,1,2,6.36
3648,3648,58,1,10090,7.0,13,31,3,10,5,9,8.51
3649,3649,40,14,33480,3.0,22,7,2,4,0,3,6.07
3650,3650,36,16,12810,2.0,11,17,2,15,6,13,6.13
3651,3651,48,2,28190,1.0,20,11,2,10,0,8,7.62
3652,3652,27,2,48510,8.0,18,5,2,1,0,0,7.09
3653,3653,51,4,40280,3.0,14,29,3,5,0,3,7.49
3654,3654,18,1,27200,1.0,22,0,2,0,0,0,7.89
3655,3655,35,1,81200,0.0,13,10,2,9,0,0,7.24
3656,3656,27,26,46470,3.0,17,8,3,6,0,0,7.42
3657,3657,55,19,46800,6.0,14,24,0,19,3,8,8.67
3658,3658,56,24,32210,4.0,15,33,2,19,15,9,10.39
3659,3659,34,1,86210,1.0,17,5,1,5,0,0,6.38
3660,3660,40,3,45770,5.0,11,15,3,12,11,8,6.53
3661,3661,34,5,45530,4.0,18,10,2,8,7,7,7.18
3662,3662,31,2,53960,7.0,17,3,2,1,0,0,7.71
3663,3663,35,1,67960,0.0,13,5,2,4,3,2,9.08
3664,3664,38,7,76250,1.0,15,4,2,4,0,3,6.45
3665,3665,34,10,74120,1.0,24,14,4,14,4,11,7.9
3666,3666,28,2,111590,1.0,12,5,2,5,0,4,6.68
3667,3667,31,15,49600,1.0,15,10,3,10,6,7,10.9
3668,3668,39,17,104750,3.0,11,8,3,5,1,4,10.29
3669,3669,51,20,148140,2.0,11,14,2,4,3,2,7.07
3670,3670,41,1,191410,3.0,12,12,2,6,3,3,10.69
3671,3671,37,2,54050,7.0,15,8,3,6,1,3,10.4
3672,3672,33,2,87930,6.0,17,8,2,5,1,2,7.78
3673,3673,32,1,191890,0.0,12,4,3,3,1,2,10.38
3674,3674,39,29,38750,3.0,15,13,3,6,0,5,6.59
3675,3675,25,7,22160,2.0,13,6,2,3,1,2,7.19
3676,3676,52,2,117130,2.0,14,24,2,5,0,2,9.14
3677,3677,43,2,78610,1.0,14,20,1,20,1,8,9.66
3678,3678,27,2,37080,1.0,16,6,2,6,4,4,10.3
3679,3679,27,2,137700,1.0,18,8,3,8,7,7,10.01
3680,3680,26,2,53040,0.0,20,5,2,4,1,1,6.28
3681,3681,42,23,26420,0.0,13,21,3,20,0,9,6.15
3682,3682,52,5,27590,9.0,18,12,6,5,0,4,6.48
3683,3683,37,20,68040,4.0,13,8,1,3,0,2,7.52
3684,3684,35,6,61420,2.0,15,10,2,2,2,2,7.72
3685,3685,25,1,25000,4.0,14,7,2,3,0,2,8.01
3686,3686,26,29,63890,0.0,22,8,2,7,0,7,6.81
3687,3687,29,9,111030,1.0,12,10,5,10,0,9,6.22
3688,3688,49,6,23420,3.0,18,20,2,4,1,3,7.15
3689,3689,29,3,68110,0.0,15,9,2,8,7,7,8.61
3690,3690,54,1,22970,6.0,18,29,2,20,12,7,6.21
3691,3691,58,22,24500,3.0,12,32,2,9,1,5,10.57
3692,3692,55,7,50930,2.0,16,31,3,7,0,0,7.5
3693,3693,36,1,53090,3.0,13,15,5,5,0,1,9.38
3694,3694,31,4,30570,1.0,19,1,3,1,0,0,7.27
3695,3695,30,3,51210,7.0,13,8,4,3,0,2,7.47
3696,3696,31,1,168560,3.0,12,9,3,3,1,0,7.29
3697,3697,34,2,26860,5.0,11,10,3,4,1,3,7.61
3698,3698,31,20,61800,1.0,14,1,2,1,0,0,8.01
3699,3699,27,11,66320,0.0,16,6,3,5,1,4,7.17
3700,3700,36,1,35050,1.0,12,10,2,10,1,8,6.29
3701,3701,36,24,63970,4.0,14,11,3,3,0,2,7.27
3702,3702,47,23,62740,7.0,14,17,0,6,1,2,7.82
3703,3703,25,16,198590,3.0,19,6,3,3,2,2,7.22
3704,3704,37,8,75870,0.0,22,7,5,6,1,3,7.58
3705,3705,56,10,42580,2.0,16,5,2,3,1,0,6.63
3706,3706,47,3,43640,3.0,11,26,3,20,5,6,6.33
3707,3707,24,5,43350,1.0,15,5,5,5,0,3,9.71
3708,3708,32,4,53260,4.0,14,7,2,4,0,3,7.52
3709,3709,34,9,32800,5.0,13,7,3,5,0,2,6.11
3710,3710,41,26,54850,2.0,17,7,2,4,0,3,10.51
3711,3711,40,3,43420,3.0,11,11,6,8,0,7,6.4
3712,3712,31,16,27820,1.0,19,13,5,13,9,9,6.69
3713,3713,46,18,59800,4.0,11,28,2,7,4,3,6.69
3714,3714,39,2,43810,2.0,15,11,1,1,0,0,9.37
3715,3715,31,2,25720,1.0,13,10,3,10,4,7,6.81
3716,3716,45,10,38330,2.0,14,24,1,7,0,7,10.47
3717,3717,31,16,42440,9.0,13,8,3,3,0,2,6.68
3718,3718,31,7,65000,6.0,23,7,5,2,2,2,10.28
3719,3719,45,1,184300,4.0,12,10,5,3,1,2,10.61
3720,3720,48,24,16010,4.0,12,15,3,2,2,2,7.08
3721,3721,34,7,26940,1.0,16,2,3,2,2,2,7.41
3722,3722,40,25,31490,2.0,15,16,1,9,4,8,8.01
3723,3723,28,1,176390,0.0,13,6,0,5,1,3,6.5
3724,3724,44,5,23190,3.0,18,7,4,5,0,3,6.6
3725,3725,53,2,116910,4.0,20,35,2,9,8,8,6.87
3726,3726,49,7,53240,2.0,19,20,2,3,1,2,6.82
3727,3727,40,2,167520,2.0,18,8,3,3,1,2,6.47
3728,3728,44,5,52280,1.0,13,6,2,5,1,3,6.89
3729,3729,33,10,27000,0.0,14,5,2,4,0,3,7.33
3730,3730,34,10,192460,3.0,15,15,5,13,3,12,6.88
3731,3731,30,1,25060,8.0,22,4,3,2,2,2,6.12
3732,3732,42,8,60620,1.0,22,12,2,12,5,8,7.28
3733,3733,44,5,43820,7.0,16,11,2,1,0,0,7.58
3734,3734,30,8,21430,1.0,17,1,2,1,0,0,6.11
3735,3735,57,2,61620,0.0,14,13,5,12,2,8,7.55
3736,3736,49,7,50940,3.0,15,29,5,8,0,7,6.9
3737,3737,34,2,68770,7.0,20,16,3,14,6,9,6.36
3738,3738,28,2,22740,3.0,20,5,5,3,1,2,6.48
3739,3739,29,28,44340,5.0,17,7,1,5,0,0,7.8
3740,3740,34,7,62880,0.0,15,16,2,15,10,10,8.52
3741,3741,35,7,25530,1.0,14,1,4,1,0,0,6.58
3742,3742,24,3,76540,2.0,17,4,3,0,0,0,8.49
3743,3743,24,10,51600,1.0,17,1,3,1,0,0,7.41
3744,3744,44,5,171590,5.0,22,16,1,2,2,2,10.31
3745,3745,29,10,128080,1.0,13,10,6,10,0,4,7.0
3746,3746,30,1,102210,0.0,19,6,2,5,1,3,6.14
3747,3747,55,20,47790,0.0,14,4,6,3,1,2,10.67
3748,3748,33,7,37370,8.0,22,8,2,5,0,2,7.87
3749,3749,47,8,23660,3.0,17,11,5,5,1,2,10.87
3750,3750,28,1,17060,7.0,12,8,3,0,0,0,7.6
3751,3751,28,8,163070,1.0,16,1,3,1,0,0,6.12
3752,3752,28,9,59330,0.0,11,5,3,4,1,3,7.01
3753,3753,49,5,34240,4.0,11,10,3,3,1,2,6.39
3754,3754,29,8,40370,0.0,14,4,2,3,0,2,7.13
3755,3755,28,5,25590,1.0,11,8,3,8,1,7,5.98
3756,3756,33,15,62010,2.0,15,14,2,0,0,0,8.46
3757,3757,32,7,44030,2.0,20,10,3,5,0,0,7.39
3758,3758,54,10,37610,3.0,12,26,3,14,1,12,6.99
3759,3759,29,5,109340,6.0,17,11,2,9,0,7,6.53
3760,3760,44,26,107610,3.0,11,24,5,20,14,17,7.91
3761,3761,39,6,51750,4.0,17,9,2,2,2,2,7.07
3762,3762,46,4,138260,8.0,11,23,1,13,5,1,7.02
3763,3763,35,23,63340,1.0,14,11,2,11,3,3,6.17
3764,3764,23,2,49360,0.0,19,5,2,4,1,2,7.7
3765,3765,40,2,47750,3.0,15,15,3,5,1,0,7.6
3766,3766,34,2,28180,1.0,13,10,2,10,8,6,10.3
3767,3767,31,29,25150,1.0,14,7,3,7,7,7,6.39
3768,3768,50,6,23420,1.0,12,32,2,32,13,9,9.99
3769,3769,34,25,41940,0.0,17,12,3,11,5,7,10.51
3770,3770,42,1,106850,4.0,11,4,2,1,0,0,6.59
3771,3771,37,2,20220,1.0,12,10,1,10,3,7,7.99
3772,3772,29,1,23140,3.0,13,9,5,7,0,7,6.19
3773,3773,33,1,42560,1.0,13,5,1,5,0,2,7.2
3774,3774,45,3,35800,4.0,20,8,1,5,0,3,6.03
3775,3775,42,1,31620,2.0,17,24,1,20,13,9,8.1
3776,3776,40,10,65240,0.0,13,9,2,8,7,1,6.28
3777,3777,33,9,28990,1.0,17,15,3,15,5,7,10.62
3778,3778,40,5,52310,1.0,12,21,4,21,7,7,8.4
3779,3779,24,10,23560,0.0,13,2,5,1,0,0,6.09
3780,3780,40,7,28000,3.0,12,8,0,2,2,2,8.41
3781,3781,45,4,118360,1.0,22,10,2,10,7,7,6.61
3782,3782,35,10,109030,0.0,11,6,3,5,4,2,7.81
3783,3783,32,22,29730,3.0,22,12,0,7,2,5,7.3
3784,3784,36,9,142750,3.0,18,7,5,3,1,2,9.1
3785,3785,48,12,55620,8.0,13,18,2,8,7,7,7.91
3786,3786,29,23,45370,6.0,18,5,5,1,0,0,7.81
3787,3787,33,9,76420,2.0,20,8,2,2,2,2,7.12
3788,3788,30,1,179240,1.0,13,10,2,10,6,7,7.42
